dest,2018_week_dest_mean_arr_delay,2018_week_dest_std_arr_delay,2018_week_dest_skew_arr_delay,2018_month_dest_mean_arr_delay,2018_month_dest_std_arr_delay,2018_month_dest_skew_arr_delay,2019_week_dest_mean_arr_delay,2019_week_dest_std_arr_delay,2019_week_dest_skew_arr_delay,2019_month_dest_mean_arr_delay,2019_month_dest_std_arr_delay,2019_month_dest_skew_arr_delay
GEG,-4.9787234042553195,18.907623138987024,2.4842517400823128,-3.3273273273273274,21.255946659544325,2.660742465383377,-1.7627551020408163,21.963404591253706,1.9543532481306771,-0.20455873758036236,22.221458524854757,2.1400954072027805
GFK,-5.923076923076923,28.30416057884202,3.9436967028628183,-9.60126582278481,25.58361833380703,3.2014449798515026,-11.25,19.05558670352043,1.1787733025441511,-5.2594936708860756,28.01755145530949,2.1646007633558666
GGG,13.76923076923077,35.74015912610035,2.283090680578781,4.875,24.68570620640801,2.8669508847828693,4.0,17.006785975920586,0.6804542870073659,0.15254237288135594,12.378810537424402,1.591075820270196
GJT,-1.6904761904761905,26.63631735394646,3.1142527589297684,-3.6023391812865495,24.980339373515267,2.574844056308751,0.891566265060241,26.217668613301544,2.66065816882045,-1.9161676646706587,21.617869700185693,2.5496636186073336
GNV,7.421052631578948,29.787811000651363,1.9202155544058945,8.484593837535014,29.655567966600277,2.005057739936968,-1.355263157894737,15.682435140303454,1.6949696006955675,-0.5254237288135594,21.63659888459906,3.22497939116973
GPT,-2.2285714285714286,24.269723148353435,2.5192543543479275,-1.702970297029703,22.754903941783127,2.613101476003193,2.051282051282051,30.219498924007905,2.9538008117564356,0.5238095238095238,25.553812333438742,3.1701387549873115
GRB,13.0,39.15651361063105,1.4014422548781331,6.150990099009901,32.96203506825834,1.6660353532370304,2.5865384615384617,33.479920247008955,1.7697938315580817,5.493857493857494,33.95069355283569,1.9549612965662835
GRI,14.533333333333333,39.96760593042225,2.6729187137975994,3.0428571428571427,26.839531580982232,3.118350871245881,4.96,31.33485811892776,1.7687379061168713,0.336734693877551,22.44624454964561,2.194753920350552
GRK,7.927272727272728,41.041015864193504,2.371175490160703,-0.5877192982456141,27.293739548915454,3.3142434961170752,5.350877192982456,23.22905448852961,2.2679251993698166,0.964,19.632228645938945,2.8509805623415003
GRR,13.969418960244647,35.59898039957857,1.490105166481725,3.7988468930172967,31.359892296105528,1.851000381025353,-0.9142857142857143,26.083108929507837,1.9690770934752087,3.905388471177945,30.123098685136146,1.9730545339097887
GSO,4.874458874458875,25.736233914832088,2.047140660713894,4.7172061328790456,30.37354976819444,2.1009252224618034,-0.5335463258785943,24.401942556368116,2.0618201748315315,3.2951541850220263,30.40410356524087,2.096723018489203
GSP,6.577946768060836,31.571568527388667,2.058065691290433,2.527164685908319,31.66546179134039,2.0741497733330037,-1.576219512195122,22.07092366193849,2.263201268276346,1.599406528189911,28.831019336216205,2.4179884189202405
GTF,1.1454545454545455,33.844096909548284,2.0559165429724064,-2.0348258706467663,32.674359689128224,2.063843602151158,-5.316666666666666,31.587109399658413,2.472763228906195,-2.4390243902439024,27.45589045381969,1.8199619544939922
GTR,14.923076923076923,56.14929732190413,2.04459465692903,12.467532467532468,40.157448157413825,2.199442458243456,-8.133333333333333,12.374320568168965,1.013277404084397,-9.28048780487805,18.80981776104046,3.6043709076414654
GUC,13.382352941176471,42.7643399347339,1.6412631992215478,9.663461538461538,37.46366798605525,1.8261499711252507,-0.5806451612903226,22.40799588472589,1.5792085686178938,9.707070707070708,30.856234287302605,1.355972055787012
GUM,-1.5,19.852197764921673,2.3380654573655844,-4.623655913978495,23.90517934538494,2.8586374215757178,2.8125,25.142841923696693,0.8465462572756862,0.07042253521126761,21.71853977179206,1.3862111476681358
HDN,3.0,30.93211436233759,1.8398199634434036,0.9022988505747126,32.3985749749292,2.196497603672565,3.0919540229885056,31.624112151856707,1.8677447920063424,4.167202572347267,33.20762181586154,1.8466366586210416
HGR,33.0,36.76955262170047,,11.666666666666666,27.115493725912497,0.49077913157784336,57.0,68.74590896918885,0.5609474719412967,30.1,53.50690505802862,1.3142847286992287
HHH,2.9166666666666665,16.913998147491128,1.1744067984615372,1.5072463768115942,20.269234284563478,2.1425047213515884,-4.75,12.041594578792296,2.5353825908450194,2.9642857142857144,23.48824183081667,2.090533416943231
HIB,-14.083333333333334,26.414384281479986,1.72792382367046,-12.408163265306122,33.55152652224321,1.5324072305202394,-17.818181818181817,59.88625582187983,3.130539408930285,-22.431372549019606,31.77688147188819,4.053321234576163
HLN,-4.617647058823529,19.026321012365926,1.3494183959275379,-6.087248322147651,22.25798759932495,2.014240420156809,-9.0,34.74295857769898,2.2170540078340157,-7.065656565656566,29.95954518240016,2.302567820346518
HNL,-5.746346555323591,24.064250513626945,1.8646022172585028,-4.809951269556296,20.86909881251393,1.9995777510583463,-3.222325581395349,24.57474184724056,1.6167283492331972,-4.105263157894737,21.919717001919636,1.6743775677418475
HOB,-7.846153846153846,9.397217264046432,0.4513177360095309,-9.10909090909091,17.440558017823395,3.1574461235161393,13.583333333333334,42.88983421264156,2.317687059996709,-2.0701754385964914,25.429074788743865,3.405522935959417
HOU,-0.42547169811320756,25.110278252218272,2.3863583283897487,-2.1722382112021252,22.996707117227384,2.4268191819577916,6.834995466908431,30.318783734909726,1.917569895203909,-2.2997347480106103,24.08553927090777,2.3791709394238616
HPN,30.833333333333332,42.96779668731979,1.0540485439273284,9.168341708542714,35.62963649115568,1.7334466999848515,4.848958333333333,33.77711203372143,1.8804428428845619,3.688787185354691,33.54915270650878,2.1773032414074973
HRL,1.0158730158730158,26.111110021679668,1.093828901490696,-1.706959706959707,25.684064410051892,2.772931534843791,4.63013698630137,31.83137291054006,1.9481464266747115,-2.460122699386503,25.31141315053757,2.578898873268892
HSV,4.965034965034965,30.65951420179906,1.8103677933435502,1.8757225433526012,30.625351816136334,2.1942986479992075,1.2637362637362637,30.71265334460652,2.6172837909137527,2.004872107186358,28.704932450109165,2.366021194505801
HTS,2.2413793103448274,19.14168072261941,1.3140856795863916,0.6304347826086957,28.49781845951974,2.979416871183952,5.857142857142857,27.8776616875236,1.3713567058605902,-0.9636363636363636,21.410760937044085,2.01776755928696
HVN,12.529411764705882,41.4293338817118,1.7422982688888118,11.426666666666666,36.090416985651444,2.088637254708035,4.166666666666667,32.5887927325439,2.244736036109167,4.806451612903226,35.15625015423938,2.2834397984977115
HYS,-2.5,29.234164322524492,2.9756055483475743,-4.584905660377358,25.929218714878512,2.5389495279454115,5.260869565217392,32.10949645892707,2.005091242202947,7.811111111111111,36.242905371435064,2.1639950090622393
IAD,4.632707774798928,31.12568067085017,2.1947618155453443,-3.168437259430331,27.78625056767309,2.539189514815376,-2.2613504074505237,26.142609362253005,2.8977940115943412,-0.2454668065337929,28.30785793642595,2.604034367038934
IAG,23.235294117647058,37.37567626773579,1.4319808123302376,0.22950819672131148,27.17437116268621,2.3276335678696713,3.6,30.57071181789249,1.851789246694889,-0.8444444444444444,25.3089595665929,1.762158229984444
IAH,-6.423940149625935,24.363755696570927,2.4642291509616037,-5.284840244731475,25.80516511995015,2.4952700622047144,-1.2895204262877442,27.341352481716925,1.8841639813735997,-3.1375890487498252,25.64366603489625,2.461289374652737
ICT,5.364102564102564,35.5899578039125,2.2949426396544834,0.8264738598442715,29.245008519379695,2.5769727645897884,6.159817351598173,34.41472684505425,1.9747221216006305,1.9174917491749175,28.243879924208624,2.3034793038849632
IDA,-3.0208333333333335,25.061192839225004,2.6255145419017594,-5.535714285714286,22.350443120714814,2.1857936433216603,4.470588235294118,32.63516688554019,2.548965468204428,-1.808888888888889,29.151603593344436,2.4978756060469305
IFP,-9.285714285714286,8.240434570140213,-0.3280100434674992,-5.290322580645161,15.885409549619418,0.8978956031786484,,,,,,
ILM,11.936170212765957,26.488710726037713,1.5526955674709197,7.068432671081678,27.993633860171446,1.8669280882509898,-4.077419354838709,17.638334684427633,2.193808940813008,-1.8802395209580838,24.146057911927816,2.56824552942364
IMT,-10.0,18.050854088749745,0.7221633979237413,-10.192307692307692,22.811278996849268,3.2182063715841345,-14.416666666666666,51.138774353950275,3.0305259244616867,-3.3703703703703702,39.74128422130254,2.0506001352222536
IND,6.870818915801615,29.284846433298995,1.7099865942810804,-0.6407669021190716,27.113570602973795,2.0503974637495013,-1.230349344978166,25.19819570885283,2.1611977994426366,0.8137229324289068,27.974260267596836,2.298628801446336
INL,-8.615384615384615,36.97192281885102,3.1555195128076394,-6.0212765957446805,34.5445455089777,2.3212218785241694,-18.545454545454547,13.618837221757492,0.16784504365432726,-8.326923076923077,18.47915747362805,1.3825574130013225
IPT,3.3333333333333335,27.66794447578554,1.7507246274721637,-5.0576923076923075,22.705629829244657,1.4779506538863596,-21.1,6.919376979018976,0.886398532148776,-14.2,30.786696634344715,3.624356414222301
ISN,-0.4838709677419355,19.624595057804267,0.7338956238708062,-3.6594202898550723,22.60789099911592,1.5021938234907808,-10.5,29.70281371953073,2.718988290162829,-3.7218934911242605,31.95867206569876,1.5708948474958682
ISP,8.02608695652174,29.8703223217696,2.0097240066609765,-1.9327731092436975,27.151071030842115,2.6357522496675325,4.826771653543307,30.060809926935054,2.7590103784428948,5.10727969348659,31.89817028360366,2.319678362754157
ITH,13.957446808510639,39.29263535752598,1.6418175070059284,-1.5458333333333334,35.557925858419516,2.1739545348520566,-3.488888888888889,29.465405156048696,1.9241402143431783,2.5789473684210527,33.133872739171736,1.7256436753612043
ITO,-0.4049586776859504,8.993125626829912,1.976577537596144,0.5466417910447762,11.817208579351341,2.2623264006026873,-0.4180327868852459,14.563534311261117,1.6273098987484198,-1.8079331941544885,11.611775318791915,2.4352806042203037
JAC,-3.308333333333333,24.272194498444268,2.493178765258818,-1.3367088607594937,28.472456087214766,2.5436237008550213,-0.35,31.10152796916587,2.2903969522824488,3.030588235294118,32.59820439959374,1.7592313068742278
JAN,0.9111111111111111,22.493271520203372,2.389609180198336,1.3668341708542713,23.385687389774407,2.5848458035259427,4.372549019607843,29.86061531096147,2.015451105413492,1.2997076023391814,25.264966570045864,2.4616707321678213
JAX,10.603375527426161,33.48602417756106,1.9744075034223363,3.070183281180152,29.045011496907378,2.262221392205908,-0.21350078492935637,25.914013713633643,1.7103517377034794,0.20535714285714285,28.7819894867513,2.300719495722977
JFK,19.236525047558654,41.111899855692066,1.2102269127023437,-1.2905219022398764,32.188719570750806,2.0224364472645004,-5.26039016115352,26.713411056391408,2.276108881269713,0.5091920898340455,32.79766200279375,2.1836417473928993
JLN,3.1666666666666665,15.549529857454816,1.398281786545286,-2.0357142857142856,13.028589940747839,1.4322653553792777,17.5,44.512314631415805,1.6072191906799405,10.0,37.628842987280436,2.3633264657455944
JMS,-3.7777777777777777,34.49220808096596,2.55734710567099,-7.623376623376624,22.501484723550643,2.9540939551487315,0.25,17.927632303235136,1.3967515406542048,-0.8309859154929577,27.68031064828415,2.3809636420246165
JNU,-4.742424242424242,19.37985520789017,1.804900482519026,-10.538216560509554,21.23999793936275,2.5546041057349935,3.464788732394366,30.85117778993465,1.9086327696873693,-2.4078014184397163,26.57789885609006,2.213322032307033
KOA,-7.188811188811189,22.265369554282874,1.3570754394885218,-5.829457364341085,19.07521935875453,1.3967926372476156,-5.576547231270358,26.730129822487033,2.0377734276863633,-6.15838247683235,21.800997550051818,1.6321250414673136
KTN,2.3846153846153846,26.343495536565,2.855468792124166,-0.88268156424581,18.434904654560814,2.3406829187763263,1.0571428571428572,21.54604216029267,1.1045856164590755,-1.709090909090909,23.642669719927724,2.3476054657175176
LAN,12.554054054054054,37.23863875353416,1.4645190334328198,6.703488372093023,36.42668085586158,1.887875625681759,-1.2714285714285714,34.375134857631195,2.311943235176315,3.5980392156862746,34.58463407606774,1.9430739690189343
LAR,6.166666666666667,34.92025547478487,2.7337438949086237,-6.0,24.773590156268618,2.791639566697266,10.272727272727273,39.93016631343002,2.5370917940257534,3.7450980392156863,30.261423057916435,2.0679891213062818
LAS,0.03887762001352265,26.095066496552263,2.2914889993890006,-4.327127050743991,25.614601297475243,2.4617333014500886,2.43880890052356,27.08801534275436,1.933130183216903,-1.0151309846431797,25.917493640388344,2.2982393026153023
LAW,11.35,30.791788037175042,1.2615159987183302,-0.945054945054945,18.58156950515013,2.5189579790499654,19.294117647058822,36.25045638657939,1.5082500853928356,9.031578947368422,27.20781045229591,1.9848930361874149
LAX,1.863114576564869,27.95171579767297,2.0364363892532458,-6.959607645875251,27.01452618924905,1.971825835219128,1.751377702416278,29.38599046239182,1.9033178140758127,-0.9692775665399239,28.325640101381225,2.087200437161217
LBB,1.6484375,26.13760974551157,2.1098048013724244,-1.4428822495606326,23.460199802572085,2.447502900063631,0.7878787878787878,20.443566076871072,1.8946601861523042,-1.066213921901528,23.081356321083604,2.7159306568583506
LBE,5.631578947368421,23.28378197209329,0.5813183345790297,-6.719101123595506,22.81296918025366,1.7249827557238882,-4.333333333333333,14.670832741645352,0.18800721534867643,1.4025974025974026,22.917047056641245,1.347715155435382
LCH,7.833333333333333,33.90054758314062,2.1093850701824377,-2.4532374100719423,24.69971044293773,3.32989901299946,-0.4358974358974359,17.736069213529206,2.13400312965303,-2.2606060606060607,19.33557853262804,2.9402131532662783
LCK,23.8,38.938127558702384,2.1132923176775624,7.277777777777778,26.45493322734896,2.5865538970609823,-0.46153846153846156,20.13957705868135,0.8633183174986612,7.0,30.312783852112045,1.8078293786508408
LEX,6.550802139037433,33.34233217614676,1.7655691435005214,0.008393285371702638,28.86760234038074,2.1386254659498034,2.919597989949749,29.128304951241518,1.5998916864985073,4.318543799772469,31.071502660858194,2.0616173189010754
LFT,1.0,26.615014077752694,2.5197458441373266,-0.5697674418604651,28.499722548974052,2.861445163058722,1.6075949367088607,22.339121554658774,1.3370652935946048,-0.6617283950617284,23.8422339718331,2.762386035958224
LGA,7.294971487817522,32.7696059683872,1.7818832684502313,3.487125844866431,34.186730073045055,1.7870831442167663,-7.9774406845585375,23.79612409632434,2.087463965823702,11.60370138997345,41.084491929711575,1.4189448602347536
LGB,6.459876543209877,28.511063432730932,2.194648250170937,0.4175084175084175,27.24857058469539,2.4654857278470694,7.508532423208191,31.29725078022806,1.9168081256405458,0.37087691069991957,26.517487708743978,2.3237677829336407
LIH,-8.521897810218977,22.674829004378346,1.1459087358919684,-5.5359712230215825,20.092239169476727,1.6697477978670447,-7.373287671232877,23.913238913615206,1.958193895478024,-6.183510638297872,21.21385204186619,1.558027290141548
LIT,1.2044444444444444,24.166516419894204,2.475290976343757,0.2681912681912682,24.17217995377746,2.7045036785578738,3.1749049429657794,26.330688736931258,2.0299617647706536,0.12244897959183673,25.648552115343914,2.6321332339015857
LNK,4.842105263157895,33.88309179774532,1.9792052355892473,3.0778688524590163,33.211104326468174,1.9678139144029774,-10.633333333333333,19.07253475343285,0.8058674846117724,-1.8419243986254294,30.007397278943294,1.6186714144843097
LRD,-2.289473684210526,24.75054779053832,1.5568374608504716,-2.675392670157068,21.441704854834683,2.250250591327991,9.31578947368421,37.29944950188501,1.9468713815688539,0.5916230366492147,28.103956136276995,3.186432048343689
LSE,9.620689655172415,37.50848836606708,0.8042462552680606,4.923611111111111,31.301395187991872,1.3068477233142652,-9.944444444444445,26.126007233564298,2.305193578374762,-5.855072463768116,26.04475393738525,1.9114183123629602
LWS,-15.125,13.621022651200466,0.8509073755182776,-15.97080291970803,16.556916808497917,0.45821462313762784,-13.8125,14.058064115185514,0.39137281865246126,-10.857142857142858,19.08542523029545,1.826487397911005
LYH,0.84375,24.923249121536973,4.340636336635972,2.234375,20.305727974704016,2.951589892504585,-1.631578947368421,26.319678233299317,2.780522167788968,-1.345679012345679,23.246003059273026,2.812390887431998
MAF,5.470967741935484,29.41183384008238,2.4699015203507835,-0.799721835883171,26.0191476511196,2.8576743922304724,8.874285714285714,26.958805769888766,1.5132655420935914,1.1850899742930592,24.08237009942737,2.540552711073595
MBS,16.489795918367346,44.607605129329116,1.612485755036364,5.7824267782426775,37.87178092887444,1.895605039809108,-6.795918367346939,25.865823325897264,1.9460765141204839,3.0088495575221237,36.05797691378489,1.7478473327182547
MCI,1.012448132780083,24.927388854037257,1.7513949911869322,-2.7622171945701357,24.708369594308266,2.2676367418632735,-1.8522504892367906,24.57574769869528,2.104674042000984,0.2064188409143385,26.239813646838957,2.3717421900207447
MCO,8.523009203681472,31.788214219092353,1.9238080128437156,0.43290391841116477,27.05169893246551,2.2132910469869547,-1.4455617198335644,25.116381574083494,2.1962472137411506,-0.2662343203344995,27.181674582107803,2.273187408984007
MDT,9.386503067484663,29.478455232273678,1.702155711139528,0.5416666666666666,29.603214056684383,2.2256912937411126,1.6032608695652173,27.31460487691243,1.9105892654308374,3.1571609632446136,31.1147073789855,2.1470180438860855
MDW,7.734877734877735,24.19613952310343,2.0107007867801143,0.5386052303860523,23.443395231796476,2.2320611536408492,2.1195090439276485,24.07095859583923,2.0746471698390794,-0.10795860099928622,23.469247615213444,2.286016398110012
MEI,54.0,60.024994793835674,0.2666949501485357,15.139240506329115,45.24144179649927,1.5546532084162707,26.22222222222222,51.48906857777227,1.5160927792790533,11.5125,43.56022856526614,1.831121336696892
MEM,1.4692874692874693,27.049642654158127,1.727482943718996,0.04287245444801715,28.15522437535564,1.9569015637189497,2.221518987341772,28.905171944301927,2.1432597964563653,0.9277166108185735,29.075622147439066,2.264946226623917
MFE,8.41891891891892,36.249518374412894,1.6289531543047244,0.8246153846153846,26.45068805126939,2.523704610563258,4.138613861386139,30.463102173931766,2.580594347093862,1.8236775818639799,26.50508134200477,2.7144942306120443
MFR,3.0762711864406778,25.916089705725884,2.714960402767718,0.7135135135135136,24.459996393162402,2.5727636618890135,10.048192771084338,38.69254210950668,2.035233674757831,2.3155487804878048,31.75208549747304,2.283533790893037
MGM,11.833333333333334,36.4678482337834,1.9821461076205669,10.929328621908127,34.89836238371915,2.014119654660909,-0.5789473684210527,24.103810574482335,2.042254149025292,-1.0672043010752688,21.09810992240232,2.2244453987331028
MHK,14.9375,37.91155879573643,1.9746507585261013,5.913669064748201,25.773113171042603,2.527482833480078,9.970588235294118,36.02901633163625,1.9720528375723974,11.39344262295082,33.73880160149358,1.9265757667448065
MHT,7.19774011299435,27.335050665105655,1.6091500438591828,0.10192525481313704,27.77894655260775,2.125460331534666,-2.4545454545454546,19.446870679386418,1.9332296297413771,2.5928853754940713,29.302471407405736,2.2492125777327368
MIA,5.500290528762347,29.53811343441523,1.897469096599419,-1.591608575562278,25.289549074153065,2.287104799832711,-2.84972972972973,24.137072788192686,2.304611174838558,-0.507698279208177,27.197731302179584,2.2454377591255343
MKE,4.92879746835443,29.517455575551168,1.9385246026437375,0.643627781523938,28.762071676746462,2.150445032012506,-0.9320388349514563,27.861929365928816,2.2777527601877914,2.055301296720061,30.940448032029703,2.266693959672851
MKG,1.1818181818181819,24.210816515839287,1.6484275937587063,7.980392156862745,36.275881903037686,2.0699489441096524,5.928571428571429,44.85611918759166,2.036929619739338,22.23404255319149,43.66284499780676,1.006058219462457
MLB,10.191489361702128,31.403847935004467,1.9497805344016814,1.6443298969072164,24.340679905321014,2.4147876359215754,-6.282608695652174,9.012739239489504,0.568832331517795,-2.144230769230769,17.24331041287599,3.1186673012550385
MLI,13.908045977011493,35.53760935537921,1.8751128441679672,4.006451612903226,32.8297916062176,1.9925098586071326,-2.727272727272727,26.58602389727856,1.979858342628603,4.5675675675675675,29.32114048394571,1.8056896046602005
MLU,8.882352941176471,35.381151512534764,1.7116197533386435,2.290909090909091,32.53262372566523,2.2517429625320036,4.921568627450981,31.138942266721198,2.475295600179031,0.09170305676855896,26.163376223649152,2.8887696664654476
MMH,-0.7307692307692307,21.308322678817667,1.8457863602223525,1.7191011235955056,28.091566497327076,2.530064124909281,20.333333333333332,37.55466603734442,1.692419410215054,16.694444444444443,37.75295488440491,1.40260648212648
MOB,1.9661016949152543,25.84699628877527,1.8125118020000597,1.6755218216318786,25.63851940432979,2.41819176641525,6.79047619047619,24.37948981848315,2.390333422943504,2.746588693957115,22.502389479465844,2.386645732716858
MOT,-3.130434782608696,15.150516963166892,1.111290982099699,-9.984126984126984,17.413762040676943,1.2812189597765273,3.8666666666666667,39.3166631340962,1.684249641554467,-0.3489583333333333,31.18208807489159,1.9139987345658993
MQT,15.35,42.26890732341906,1.7303395841317788,12.222222222222221,41.25469575397131,1.5584749277680174,3.85,37.39726277627675,1.7464278795692814,4.294117647058823,37.58856954213727,2.0241907642895414
MRY,7.202898550724638,31.548552549133518,1.7323778211821126,2.2457912457912457,28.698517785853035,2.296032426602994,14.378048780487806,42.18818518240912,1.6725905736580673,2.7413793103448274,33.74641507859554,2.157821208455415
MSN,8.242574257425742,35.62889946268786,2.0076477986577226,0.727743271221532,29.73090707884498,2.309651467616559,1.5363984674329503,33.75379774727119,2.141639681925147,2.7028181041844577,33.14070728320368,2.12041303816631
MSO,-2.0217391304347827,18.391934604077132,1.4070386564822366,-0.9400544959128065,22.486710173416913,2.1776643281333263,-4.897196261682243,25.31422695648662,2.0922393110961996,-2.5728155339805827,25.297491077717634,1.8683010268736
MSP,-3.5968606431852987,24.890526256041067,2.1125781524281932,-5.243836571129889,27.11085530685759,2.28328126626804,-9.372234935163997,24.573032329304237,2.5296183304889426,-5.03751475299275,28.09724268410121,2.391530822910615
MSY,2.912087912087912,28.317101965707266,2.238162627865131,-1.6454811809781384,25.132145529798,2.4552845726994024,-1.7328833172613307,25.94743365723484,2.1099040119446255,-1.6033259423503325,25.278345574011798,2.430667120194536
MTJ,7.324324324324325,36.015189260836294,1.9962052138918058,3.3768996960486324,32.81151197990716,2.25528885212583,11.610526315789473,35.27590182716871,1.354522574950573,5.17981072555205,33.440990479766896,1.8362526172673035
MYR,10.074766355140186,30.71527827515757,2.3094520149940694,4.485714285714286,28.692730815242925,2.322630636847506,-6.507692307692308,15.329075657871435,1.3057250389454256,-2.5539823008849556,22.003529840123786,2.816663402988857
OAJ,21.36111111111111,36.93790370552625,1.4744607081141854,10.052631578947368,31.19036009335314,1.902084561617815,2.288135593220339,13.5125112491039,0.8822795317237213,0.5232558139534884,18.599020984350968,2.3530561791913436
OAK,-0.499001996007984,21.356179728345747,1.9953476594267534,-4.407998095691502,22.428928446391044,2.590306562779801,4.911557788944724,28.67121287584571,2.1805787887626407,-3.0504161712247324,23.08620192367362,2.53597194770548
OGD,-2.75,4.573474244670748,1.8110670537935243,-4.277777777777778,6.8496934715062086,0.7487234539506142,75.5,2.1213203435596424,,32.0,39.88913206805655,0.5073498371285526
OGG,-5.425490196078432,25.959794689653865,1.6073046742833434,-5.309639727361247,20.83665357169732,1.7225551774982095,-4.428571428571429,25.59906335821541,1.824584264467728,-5.6438223938223935,21.692766496344248,1.5266042707394456
OGS,2.75,15.628499608087784,0.4699049884834503,-13.0,14.614083227196588,0.8159501404757875,22.0,29.922121136933683,1.5198053720405864,16.333333333333332,30.467195473164246,0.6829770476267185
OKC,3.0233644859813085,27.879372410151817,2.209141862922746,0.10201793721973094,26.288632952476878,2.5209659811280636,7.532558139534884,30.973145906307977,1.8184183441576829,2.5110993657505287,27.24969997179393,2.2706613387933214
OMA,4.995633187772926,29.85940766267494,2.0966302642045163,-1.1137393054856568,27.599297016940262,2.3102793322912674,-0.7806841046277666,27.502019521425417,1.8800286782476296,0.2384428223844282,27.255911189139468,2.19627989835826
OME,13.545454545454545,45.058547771457604,2.23323665255314,-7.551724137931035,30.433229999513145,2.626257580400236,-1.0,25.334682825055335,2.1006033970450106,-5.180327868852459,24.184366986906582,2.8865478771362003
ONT,4.980769230769231,25.23756266055445,2.3636189633031224,-0.9017405951712522,22.792934601651087,2.4982607659844835,7.412345679012346,26.933091752811418,2.1442056079797425,0.09976662777129522,23.038939345309096,2.410602561759423
ORD,8.922941927249521,34.145162152849274,1.849137212266776,0.547414097227122,30.636745137175147,2.084933043058631,0.6093082835183604,29.58801467276755,2.0218378643199677,5.4642583805296185,35.1518024323198,1.8771831629151916
ORF,10.885057471264368,30.87135538900708,1.6429104412561544,3.2982142857142858,31.198738488749385,2.172712075386006,0.47619047619047616,25.760840571128544,2.2119586307946255,3.6895343014521784,31.795749637703107,2.2292101344298882
ORH,33.77777777777778,52.79862161500473,0.6596573812531141,4.7924528301886795,33.24637544765423,1.9574665185101516,5.909090909090909,31.455686723909356,1.8507484518196493,-0.5642857142857143,29.953011334010043,2.1921292553805563
OTH,39.25,41.02336732481461,-1.4479335209116284,30.375,41.24702009438581,0.4328028789648488,-2.0,13.769531582446804,0.8963102396040722,6.24,28.691287876287458,1.825219829376549
OTZ,-3.4615384615384617,36.99688136545067,3.237509627619293,-6.389830508474576,23.648297269864496,4.051197276063294,4.142857142857143,30.419773788814364,2.1873936477156155,-4.5,25.773127446250204,3.227630993407495
OWB,8.0,14.142135623730951,,-4.375,14.994641900168396,1.0168511936098517,24.0,55.560777532356404,1.457862967321305,10.222222222222221,35.50977956062871,1.3906225025893808
PAH,1.5833333333333333,16.38989895877299,0.851099484707652,2.4,22.913323813084503,1.6206197402787919,2.3125,27.047412075834536,1.3387035012932862,12.05813953488372,38.4776037688428,1.7807127269185317
PBG,-3.3125,26.779889842939983,2.095803151959051,-6.868852459016393,19.19850290155986,1.8068978247610177,-3.484848484848485,24.246289938000324,3.686113462587478,-2.342857142857143,24.72145929047372,2.032459357503536
PBI,20.81563126252505,36.51679038569236,1.3024357073102917,4.704987320371936,31.600104912915025,1.8012347964791247,-2.476274165202109,28.90196913527748,2.0684849973258186,1.7360876897133222,32.631144032962446,1.776838161694081
PDX,-4.725774555042848,22.999367924877056,2.2504788208992643,-5.567065684468999,20.947127433246425,2.5793982396359456,-0.4671717171717172,26.57304136591828,2.43841495036357,-2.4230369600712485,23.929095158622705,2.2940917381632286
PGD,14.784313725490197,37.51821404555298,1.6360151143686716,3.88,31.193560160531852,2.050896582657198,8.040983606557377,25.822790094811992,1.7824663982796907,9.285012285012286,28.593677113554886,1.770546009399498
PGV,-8.5,4.7509397566616824,-0.2131490357098656,-2.3263157894736843,23.72378378617666,3.488322946086889,-2.8620689655172415,14.04514185945506,0.9843677795491813,-0.034782608695652174,23.0685212853887,1.9379058102940714
PHF,18.266666666666666,34.7494014905984,1.5230399206338687,4.417582417582418,30.55674540460817,2.089670557682469,-4.811594202898551,19.438648102895456,3.3618331893738813,-6.375426621160409,19.889825225620434,3.2750742747922863
PHL,8.236347750109218,31.12436378339285,1.8867938232225168,-0.6531828442437924,28.7231604353533,2.110551920378429,-7.038461538461538,23.499752380858435,2.57778866283027,-4.338558542779578,25.97747709510013,2.3877863942140354
PHX,-0.8618834080717489,25.11585708181397,2.204128725591771,3.9913936701832315,27.214245945800055,1.4422773902393586,2.4165951359084406,26.02242129913434,1.7158903499434401,-3.2007099945385034,23.99947075128207,2.4237669151307446
PIA,16.25,37.8312192431765,1.1380545450209947,2.056768558951965,32.27211043045676,1.8119927786814058,-0.8269230769230769,25.804884879505096,1.3818118313976047,5.656716417910448,29.593616066382754,2.036785905692385
PIB,53.111111111111114,55.714550263922185,0.6788731723717277,12.08,41.91480182757516,1.690600342014034,19.583333333333332,48.076564567427866,1.7450638907177263,18.29090909090909,48.78587862139978,1.5137010030350848
PIE,10.82638888888889,35.735494854039615,1.7789836417351448,-0.7050092764378478,29.28573807187403,2.2975685012548523,-4.852760736196319,23.243805262306537,1.9521185095672169,-0.9143389199255121,24.613431428761647,1.8657397011498957
PIH,-1.7058823529411764,15.758984365602185,0.717523423602666,-1.7209302325581395,18.905742148440257,1.2520166916591657,-1.8571428571428572,28.534690666425163,3.369231719265655,-7.462365591397849,18.93154667639552,3.1439990755556044
PIT,7.016602809706258,29.009408125638117,2.099664759378532,0.3147208121827411,27.46882621052612,2.325371699877518,-2.030409356725146,25.334003247774056,2.3290538766019213,0.9724842767295597,29.42290773474384,2.2751880490192518
