tail_num,2018_week_tail_num_mean_arr_delay,2018_week_tail_num_std_arr_delay,2018_week_tail_num_skew_arr_delay,2018_month_tail_num_mean_arr_delay,2018_month_tail_num_std_arr_delay,2018_month_tail_num_skew_arr_delay,2019_week_tail_num_mean_arr_delay,2019_week_tail_num_std_arr_delay,2019_week_tail_num_skew_arr_delay,2019_month_tail_num_mean_arr_delay,2019_month_tail_num_std_arr_delay,2019_month_tail_num_skew_arr_delay
N723SW,11.545454545454545,28.191411490349008,1.5180392070749291,3.6809815950920246,31.691161193556088,2.3699989030637676,16.704545454545453,38.29359017676187,2.2680894693887637,4.624203821656051,33.68850789610431,2.5786520425144577
N723TW,20.5,62.89674077406555,1.109648875988912,-2.607843137254902,44.09992219103001,1.8212710211335692,-9.066666666666666,36.46812045504689,2.717602816759439,-12.621212121212121,23.372413161025904,2.284677062076514
N723UW,-5.5,17.32301811237693,0.9338881528460489,2.330188679245283,32.95096550304875,2.17913574896396,-10.7,18.036648515042156,-0.23765855203163583,-4.173228346456693,25.40469100794869,2.4600798064739235
N723YX,26.5,42.01862940876707,1.1622308687747553,15.51764705882353,38.90544452188381,1.1519170433340822,4.571428571428571,26.37820167883936,0.7192070974626815,5.1,32.13027020686087,1.6589337719177883
N72405,-9.947368421052632,15.064578336874758,1.511178992010517,-10.012987012987013,13.917514057449441,1.9908625606793169,-0.19230769230769232,16.788136837110258,1.8347562642617066,-5.333333333333333,15.455451068860315,1.2682351798605265
N724EV,4.6,26.888463579836813,0.5121855618415393,9.176991150442477,39.93683183847417,1.4002963946898612,,,,,,
N724SK,-4.333333333333333,19.39524267949466,1.6088737258465367,-2.6140350877192984,24.885210150017347,1.8955751861918206,25.24137931034483,36.91946367472795,0.5066896479332703,6.23841059602649,35.218500556624406,1.6631565200107756
N724SW,-1.6666666666666667,14.32575557264861,0.06204351366949333,-2.2054794520547945,17.804655651598225,2.9471526156484833,,,,0.8490566037735849,26.51370924520072,2.207960866301234
N724UW,3.28,20.69122197132559,0.7671847826697751,-4.519607843137255,15.235920552832216,1.134861319756141,-10.129032258064516,14.242523033704085,-0.5739487940971041,-8.189655172413794,14.540446613022143,0.2790724715086998
N724YX,5.138888888888889,28.658733675321663,0.9837841733880316,-0.016,30.505680063375607,1.5484414407068685,3.7142857142857144,38.26038607825519,2.431143392377234,13.072463768115941,39.20852686963638,1.8385010372930535
N725PS,18.16216216216216,41.79015933706663,1.489334470592106,7.670454545454546,36.099615064321775,2.2265664539793013,-7.866666666666666,14.167183591282035,-0.29348231535640035,-5.957575757575758,17.395104271713894,1.5210912219830497
N725SW,-2.793103448275862,14.87898640543777,1.179500218760386,-7.214765100671141,13.869840778519286,1.7293313711489384,,,,-7.049180327868853,13.003402262368306,1.8020818924944335
N725UW,2.607142857142857,24.039072031319844,1.3826907406279267,-1.915966386554622,20.907212214332446,1.5958715858885972,-2.806451612903226,14.540562471556845,0.7395937969835074,-0.16030534351145037,22.294123680362027,1.4713709930948708
N725YX,6.5,25.8025721057558,0.9861425532740179,-1.8843537414965987,27.41850115474294,2.1293582719811397,11.96875,49.796673275981384,1.9801649384773141,10.661870503597122,44.52088810474565,1.8471323945081368
N726SK,3.3055555555555554,32.193006733445735,2.1727373864467996,-2.4130434782608696,28.257509815359203,2.2913527957905733,,,,,,
N726SW,-1.6,14.637106884872559,0.9273781543708872,3.56,29.473455815379864,2.019970109696664,-4.896551724137931,10.36940839883703,0.804602999844343,-2.2348993288590604,21.756760136684004,3.0124407353315332
N726YX,20.37037037037037,38.01634076607276,1.555933393638591,3.965811965811966,32.612915683485454,1.7095178350939941,16.8125,27.736592227364497,0.7417172299907652,11.150375939849624,39.58487165889942,1.7294431962224015
N727AN,26.0,,,26.0,,,-9.0,,,-9.0,,
N727SK,31.333333333333332,49.55688708415072,0.9499644221374831,13.621428571428572,38.04549867155801,1.2847267962047324,28.029411764705884,44.54516624738458,1.0681207533400359,18.21014492753623,44.13804702973705,1.2943581039632375
N727SW,0.09302325581395349,14.551736851805979,0.14032626236346366,-2.5903614457831323,17.142565236826965,1.4159103489451739,,,,,,
N727TW,-9.75,5.251983752196244,-1.164859805755412,-16.0,18.092897534017887,0.1103194062325292,-12.733333333333333,21.116908143092573,-0.4913672072036768,-4.984615384615385,27.434292128928433,1.5748459765338487
N727YX,12.194444444444445,42.319748476463225,1.5046214609649948,0.48026315789473684,34.14460297782171,2.0729892402836247,8.68421052631579,30.383232629783844,1.334194489025241,7.52054794520548,35.652580150976775,1.9710294368438206
N728SK,11.03125,36.1631467862501,1.9870562846270936,2.5815217391304346,27.425086953243518,1.9001842652290102,,,,14.085470085470085,42.616487955746514,1.6747949516982652
N728SW,5.295454545454546,23.58416846348764,0.9424427631975403,0.31137724550898205,22.36658011237064,1.7935603511038114,5.027027027027027,33.92023853958846,2.7159367068227627,-3.267080745341615,22.877870793622588,2.700508451974288
N728YX,6.137931034482759,21.400474190225378,1.241704178071625,-4.726027397260274,22.421824512167092,1.4159515307927637,-4.948717948717949,18.82879753818982,0.8675925329763178,3.514925373134328,31.740663199913275,2.063050972199625
N729AN,112.0,,,46.5,92.63098833543772,,-10.5,6.363961030678928,,-10.5,6.363961030678928,
N729JB,13.6,33.226672489219894,1.7868164580718016,16.20952380952381,36.55756662656417,1.0997765557207655,-7.105263157894737,25.737768911426873,2.3679293393419916,-8.035714285714286,22.773412280075792,2.339842746189213
N729SW,8.366666666666667,33.169869307627025,2.699095026873033,5.108695652173913,31.295083633058514,2.1418611616004553,-0.8857142857142857,17.830528065439818,0.20668362003022955,-5.237288135593221,16.139709465872183,0.6739481398699881
N729YX,-3.0285714285714285,26.49804178590175,3.5558718737028334,-4.865671641791045,24.68075596409152,2.30863219389422,7.344827586206897,34.83766010478251,1.992829098713056,7.463768115942029,35.09822700625109,1.5536009495880465
N730EV,15.6,45.31603311348928,1.6411691320050843,8.39795918367347,42.8037332883593,1.6721075311354712,15.58974358974359,33.82673961661718,2.1966269547728015,11.069444444444445,37.24285312352034,2.049969981644433
N730SK,0.15789473684210525,18.214230130089593,1.3715259874499852,-3.471264367816092,21.506734571248728,2.342347760407525,,,,7.414414414414415,43.80794209199732,2.192457729144237
N730SW,14.25,29.511069546975957,0.9684787255817372,3.18796992481203,25.330587084781417,1.5914235073873273,,,,62.666666666666664,70.34960317348398,-0.06505921444007425
N730US,1.0434782608695652,24.59023875234304,2.4309365454940606,3.474747474747475,33.04429415513503,2.4538649752046515,-1.6896551724137931,17.7625276681716,0.4281240719244032,-4.3760683760683765,16.708828192949117,0.5006150991023978
N730YX,6.3,29.19823354426194,1.5778565871578645,-2.1102362204724407,25.094497071610935,1.2421438520154688,-4.090909090909091,19.741079688627146,1.101886681834675,6.1484375,31.21050949682144,1.541581980125576
N731SA,3.3863636363636362,18.771844216979694,1.5278824172107726,-3.802197802197802,16.77028401912755,1.0439403832808336,12.324324324324325,39.38065941977529,1.1559960536003426,1.9817073170731707,28.489686555172398,1.8236384581154623
N731YX,-3.391304347826087,16.06446991580766,0.3154767058887955,-7.573770491803279,19.08437898395148,1.126561676023878,-0.775,20.110575735424796,1.2518334608628636,4.815068493150685,32.51355227777202,1.9374470247295854
N73251,3.3636363636363638,42.148880631970975,2.4301879053339843,-1.9642857142857142,28.882164600558752,2.3646610014723217,8.0,27.95659901653684,1.843469078402244,9.142857142857142,40.291073458200124,1.974782570856449
N73256,-5.5,18.845866036525532,-0.5402691228003316,-0.09302325581395349,24.74326647555651,1.4548567300400175,14.5,32.58220373148508,1.0162689920785097,8.753086419753087,37.4531476862084,1.683521050781025
N73259,-11.23076923076923,10.701665338891935,-0.5486184971394564,-9.632911392405063,15.424902622133617,1.0399468192257018,23.40909090909091,47.797847222800726,1.3150416855252642,2.813953488372093,32.15166691421328,2.209433437002063
N73270,-7.875,18.39024434194722,1.065401214308814,-7.306818181818182,24.154368470246688,2.6271031376035827,-11.5,13.204863537826945,-1.057274318275634,-5.413043478260869,19.690467052704037,1.3053067056393348
N73275,-6.176470588235294,21.855306261059482,1.5898228872275153,-7.964285714285714,19.556804152015108,2.0355809389596704,23.833333333333332,58.129687820085586,1.830436911456776,2.9761904761904763,38.86781105687684,2.7595931285988957
N73276,4.1875,35.976323232555785,1.2225200568778418,-5.0875,26.40204909098026,1.5390859167374926,0.0,21.078424988599124,0.27998782010297946,-0.4823529411764706,24.899135462475627,1.4671304860748895
N73278,-7.333333333333333,17.41359622057814,1.06045706938317,-4.829545454545454,23.53291731792222,2.4634142007560342,,,,3.3333333333333335,27.133787502713737,1.886104123749499
N73283,-9.5,12.345974118030416,1.0817523406021146,-9.195121951219512,16.40493679413341,1.3468626615243646,3.4285714285714284,25.4821635529768,1.188598801049524,4.546875,31.380880685841937,1.8328414388756797
N73291,3.619047619047619,30.86499018382509,1.5100854024395056,-3.533333333333333,26.843846415807857,1.7014133709559127,-4.214285714285714,24.039002191722233,1.995906679031432,5.575757575757576,38.083737941161914,2.0618371937224627
N732SK,19.102564102564102,40.59932257134793,1.247600362978438,11.5,39.044678614435725,1.3720352980669177,-1.2857142857142858,16.643002945331936,2.1471996957402397,-4.3478260869565215,19.50111936403814,2.3902260493965763
N732SW,12.512820512820513,31.197057717938886,1.5185081527596973,-1.2203389830508475,22.95826336425775,2.310065470034324,-6.7,10.967506867859793,-0.21791770854089326,-3.8633540372670807,18.064293819026645,1.57799391583273
N732US,-4.5,17.71198141694728,1.645331248758445,0.2,27.783114463201606,1.5881513444785718,-13.846153846153847,10.521187414706793,-0.2594592960205358,-6.408759124087592,17.255670314645233,1.8176612214608394
N732YX,0.8214285714285714,24.242682853959707,0.3387436638989229,-5.456,24.770724135429475,1.3605262716780269,3.3333333333333335,27.12778403531454,1.0387034715230326,10.270676691729323,37.5917318076222,1.453327358434388
N733AR,30.0,,,30.0,,,-19.0,1.4142135623730951,,-19.0,1.4142135623730951,
N733SA,-0.5111111111111111,15.13217857027957,0.6125002303623219,-6.065868263473054,13.22836388746422,0.8180892318037235,7.886363636363637,23.535441764018035,0.9780421983589256,-0.553072625698324,21.042525936999645,1.9151932353525354
N733UW,11.217391304347826,35.04796261973678,1.1836443209040453,3.391304347826087,29.564884235570755,2.1159953761117616,-12.88,17.52693165768992,0.18109364225370134,-8.198529411764707,15.661143164812652,0.6398733051771323
N733YX,-2.27027027027027,22.461879619391517,1.9162028531281887,-3.5413533834586466,27.515701104013072,1.7460850474616403,-3.9,23.152195099623587,1.2019480786827785,1.3206106870229009,28.00996173769735,2.3900796402217517
N73406,-1.2,27.089358304200072,1.7978321800421142,-5.811111111111111,20.65821078672749,2.2756421165661527,-4.590909090909091,13.336877234656333,0.07700035478652027,-0.5934065934065934,24.39898814931928,2.3106232537182994
N73445,-2.473684210526316,19.050717166589912,0.19656756199111883,-4.115384615384615,18.390805296588116,0.4155984965213098,9.25,36.35602934267186,2.0098794255747423,-2.0869565217391304,25.298070192617786,2.3321980074688056
N734SA,-6.325,13.150777494808006,0.8565277843233681,-0.9447852760736196,26.673899837019285,3.014239711437915,1.4864864864864864,23.714296697727885,1.97241905198136,0.5443037974683544,28.255791342956112,2.0427729717378393
N735SA,2.3488372093023258,16.95917187012642,0.785399800935969,-2.039772727272727,18.990331613881693,1.8355561361982515,0.6551724137931034,15.924544985804966,-0.1024879739571913,-0.3087248322147651,23.869266491084716,2.1921657408265767
N736SA,9.543478260869565,17.942756535083863,0.05951054670821392,3.9649122807017543,23.7850409580184,1.4892446062356814,31.304347826086957,27.055391383207716,0.06663769315417438,12.859756097560975,31.48763262820982,1.1146910624780606
N736YX,0.868421052631579,34.9108293061759,2.146926362338713,3.2056737588652484,33.8668649125822,1.6410372625600202,9.333333333333334,26.737925623852473,0.8669804368102633,4.059259259259259,34.71972276244353,2.263424121351001
N737JW,-2.0784313725490198,14.053957645097555,1.0481297239779468,-0.3193717277486911,23.78472733373327,2.482386679378366,13.925,25.65089841981348,0.8898401546718102,-1.7806451612903227,20.080445669415877,1.702708857241111
