origin_city_market_id,frequency,relative_frequency
32831,1812,0.0007709007924706988
32195,1812,0.0007709007924706988
34828,1808,0.0007691990247169003
30581,1799,0.0007653700472708538
30411,1794,0.0007632428375786057
34689,1784,0.0007589884181941096
32448,1784,0.0007589884181941096
33369,1775,0.0007551594407480631
36149,1771,0.0007534576729942646
31535,1760,0.0007487778116713189
32704,1753,0.0007457997181021716
31584,1749,0.0007440979503483731
32651,1728,0.0007351636696409313
34856,1726,0.0007343127857640321
36232,1724,0.0007334619018871328
35887,1721,0.0007321855760717839
33367,1721,0.0007321855760717839
32010,1716,0.0007300583663795359
34574,1716,0.0007300583663795359
31868,1707,0.0007262293889334894
32986,1706,0.0007258039469950398
34108,1705,0.0007253785050565901
33770,1701,0.0007236767373027917
30020,1693,0.0007202732017951948
30408,1677,0.000713466130780001
30431,1675,0.0007126152469031018
30241,1668,0.0007096371533339545
33942,1667,0.0007092117113955049
30405,1659,0.000705808175887908
30966,1653,0.0007032555242572103
33158,1649,0.0007015537565034118
35257,1627,0.0006921940338575203
31941,1615,0.000687088730596125
34066,1614,0.0006866632886576754
35249,1608,0.0006841106370269778
34681,1604,0.0006824088692731793
32719,1596,0.0006790053337655823
34718,1592,0.0006773035660117839
33264,1587,0.0006751763563195358
33256,1578,0.0006713473788734893
32982,1573,0.0006692201691812413
35554,1570,0.0006679438433658924
30640,1550,0.0006594350045969001
32268,1545,0.0006573077949046521
32087,1538,0.0006543297013355048
33486,1535,0.000653053375520156
30139,1534,0.0006526279335817063
31504,1529,0.0006505007238894583
30627,1503,0.0006394392334897683
34457,1499,0.0006377374657359698
34804,1493,0.0006351848141052722
34805,1487,0.0006326321624745745
34252,1450,0.0006168908107519388
32884,1448,0.0006160399268750396
33518,1446,0.0006151890429981403
35794,1433,0.0006096582977982955
30732,1433,0.0006096582977982955
31895,1424,0.0006058293203522489
34485,1401,0.0005960441557679078
34153,1394,0.0005930660621987605
34275,1387,0.0005900879686296132
30666,1384,0.0005888116428142643
30154,1382,0.0005879607589373652
32844,1381,0.0005875353169989155
34955,1380,0.000587109875060466
32323,1377,0.0005858335492451171
32990,1376,0.0005854081073066675
31464,1375,0.0005849826653682178
30781,1374,0.0005845572234297683
34102,1360,0.0005786010362914737
35798,1359,0.000578175594353024
32822,1355,0.0005764738265992256
31721,1353,0.0005756229427223263
35709,1346,0.0005726448491531791
31921,1342,0.0005709430813993806
35356,1338,0.0005692413136455822
35084,1336,0.000568390429768683
31435,1334,0.0005675395458917838
35380,1331,0.000566263220076435
30990,1324,0.0005632851265072876
30540,1300,0.0005530745199844969
32206,1297,0.000551798194169148
31563,1296,0.0005513727522306985
34130,1295,0.0005509473102922488
36321,1289,0.0005483946586615512
32400,1263,0.0005373331682618612
35306,1259,0.0005356314005080628
30562,1245,0.0005296752133697682
32676,1242,0.0005283988875544193
32073,1228,0.0005224427004161248
33461,1226,0.0005215918165392255
30434,1202,0.0005113812100164348
32441,1195,0.0005084031164472875
31648,1187,0.0005049995809396907
31481,1180,0.0005020214873705433
33806,1180,0.0005020214873705433
31833,1172,0.0004986179518629465
30313,1164,0.0004952144163553495
31000,1145,0.00048713101952480687
32951,1135,0.00048287660014031074
34717,1133,0.0004820257162634115
30279,1113,0.00047351687749441925
33029,1104,0.00046968790004837274
34012,1103,0.0004692624581099231
33196,1100,0.0004679861322945743
34489,1098,0.0004671352484176751
31445,1089,0.00046330627097162857
32693,1086,0.0004620299451562797
34816,1081,0.0004599027354640316
30082,1079,0.00045905185158713244
31624,1072,0.0004560737580179851
31146,1072,0.0004560737580179851
35455,1071,0.0004556483160795355
33768,1059,0.0004505430128181402
32214,1059,0.0004505430128181402
33165,1034,0.00043990696435689984
30009,1034,0.00043990696435689984
31612,1033,0.0004394815224184502
31997,1032,0.0004390560804800006
35165,1031,0.000438630638541551
31952,1028,0.0004373543127262022
30685,1024,0.0004356525449724037
35245,1023,0.0004352271030339541
30846,1015,0.0004318235675263572
31118,1014,0.0004313981255879076
30638,1014,0.0004313981255879076
35013,1008,0.0004288454739572099
30247,1006,0.0004279945900803107
33269,1005,0.00042756914814186107
35049,1002,0.0004262928223265122
31411,985,0.0004190603093728688
31565,979,0.0004165076577421711
33304,977,0.0004156567738652719
30208,974,0.00041438044804992306
31140,971,0.0004131041222345742
31845,965,0.00041055147060387655
34210,964,0.00041012602866542694
31455,963,0.0004097005867269773
32631,960,0.00040842426091162846
32615,959,0.00040799881897317884
34992,958,0.0004075733770347292
31898,957,0.00040714793509627966
30521,944,0.0004016171898964347
32171,937,0.0003986390963272874
36078,932,0.0003965118866350393
32395,921,0.00039183202531209357
33502,921,0.00039183202531209357
31122,910,0.0003871521639891478
32815,899,0.00038247230266620207
30970,891,0.0003790687671586052
32547,888,0.0003777924413432563
34474,888,0.0003777924413432563
35323,870,0.0003701344864511633
32544,858,0.00036502918318976794
30517,855,0.00036375285737441914
36085,842,0.00035822211217457415
34922,841,0.00035779667023612454
32280,838,0.0003565203444207757
34711,833,0.00035439313472852764
35293,830,0.0003531168089131788
33541,828,0.00035226592503627955
35258,824,0.00035056415728248113
30372,823,0.0003501387153440315
31244,814,0.000346309737897985
32868,808,0.0003437570862672873
31953,803,0.00034162987657503926
34880,801,0.00034077899269814
33277,798,0.00033950266688279117
31641,793,0.00033737545719054313
35092,790,0.0003360991313751943
33360,787,0.0003348228055598454
34440,782,0.0003326955958675974
31406,778,0.0003309938281137989
31555,776,0.00033014294423689967
32755,770,0.000327590292606202
32721,759,0.00032291043128325627
34918,752,0.000319932337714109
30661,748,0.0003182305699603105
30357,746,0.0003173796860834113
30181,745,0.00031695424414496167
32987,742,0.00031567791832961287
36233,741,0.00031525247639116325
32402,737,0.0003135507086373648
31028,733,0.0003118489408835663
30056,730,0.0003105726150682175
30285,725,0.0003084454053759694
30424,721,0.000306743637622171
34884,716,0.0003046164279299229
30775,714,0.00030376554405302366
34081,714,0.00030376554405302366
30752,713,0.00030334010211457405
34256,713,0.00030334010211457405
30469,713,0.00030334010211457405
30312,707,0.0003007874504838764
32253,707,0.0003007874504838764
30961,706,0.00030036200854542677
33664,704,0.00029951112466852754
30575,704,0.00029951112466852754
33113,701,0.00029823479885317873
35124,701,0.00029823479885317873
31049,699,0.0002973839149762795
32223,698,0.0002969584730378299
31345,696,0.00029610758916093064
35581,695,0.000295682147222481
35626,694,0.0002952567052840314
31503,693,0.0002948312633455818
31402,691,0.0002939803794686826
34738,691,0.0002939803794686826
30184,687,0.00029227861171488413
31337,686,0.0002918531697764345
34236,686,0.0002918531697764345
31027,686,0.0002918531697764345
30349,683,0.00029057684396108566
30913,682,0.00029015140202263604
34849,682,0.00029015140202263604
30996,679,0.00028887507620728724
31369,678,0.0002884496342688376
31982,672,0.0002858969826381399
33184,669,0.0002846206568227911
30225,665,0.00028291888906899264
31731,662,0.0002816425632536438
31252,657,0.00027951535356139575
34699,655,0.0002786644696844965
34797,654,0.0002782390277460469
33289,649,0.00027611181805379885
34025,648,0.00027568637611534924
30561,644,0.00027398460836155076
32610,637,0.0002710065147924035
32748,636,0.00027058107285395387
30783,632,0.0002688793051001554
31647,627,0.00026675209540790736
32474,623,0.0002650503276541089
35991,616,0.0002620722340849616
32265,606,0.0002578178147004655
33594,606,0.0002578178147004655
33370,604,0.00025696693082356625
31126,601,0.0002556906050082174
33863,596,0.00025356339531596936
32991,596,0.00025356339531596936
32294,594,0.0002527125114390701
34273,594,0.0002527125114390701
31537,593,0.0002522870695006205
30911,588,0.00025015985980837246
33408,588,0.00025015985980837246
33715,585,0.0002488835339930236
30463,579,0.0002463308823623259
31164,576,0.0002450545565469771
31646,576,0.0002450545565469771
34433,573,0.00024377823073162824
34582,572,0.00024335278879317863
36304,572,0.00024335278879317863
32235,569,0.0002420764629778298
33767,568,0.00024165102103938018
34125,561,0.00023867292747023288
31150,557,0.00023697115971643443
33934,553,0.000235269391962636
32671,552,0.00023484395002418637
34493,547,0.0002327167403319383
32737,546,0.00023229129839348869
32633,542,0.00023058953063969024
33347,539,0.0002293132048243414
32772,532,0.0002263351112551941
30243,531,0.0002259096693167445
31764,524,0.00022293157574759722
30396,523,0.0002225061338091476
30244,521,0.00022165524993224836
33795,519,0.00022080436605534915
32720,519,0.00022080436605534915
31980,518,0.00022037892411689954
33964,508,0.0002161245047324034
34588,506,0.00021527362085550417
31067,500,0.0002127209692248065
35841,498,0.00021187008534790728
33579,496,0.00021101920147100804
33306,496,0.00021101920147100804
35041,495,0.00021059375953255842
34919,494,0.00021016831759410883
34952,494,0.00021016831759410883
33377,494,0.00021016831759410883
34716,493,0.00020974287565565921
32156,491,0.00020889199177875998
30007,490,0.00020846654984031036
30136,487,0.00020719022402496153
30676,487,0.00020719022402496153
33076,484,0.00020591389820961268
31511,484,0.00020591389820961268
36101,481,0.00020463757239426385
33034,481,0.00020463757239426385
32653,480,0.00020421213045581423
31711,479,0.0002037866885173646
31214,479,0.0002037866885173646
34004,474,0.00020165947882511655
34119,474,0.00020165947882511655
32051,471,0.00020038315300976772
32324,462,0.0001965541755637212
31617,461,0.0001961287336252716
31915,458,0.00019485240780992276
32898,454,0.0001931506400561243
31588,452,0.00019229975617922508
32250,450,0.00019144887230232584
30157,449,0.00019102343036387623
32866,449,0.00019102343036387623
33127,447,0.00019017254648697702
32389,446,0.0001897471045485274
36390,442,0.00018804533679472895
34259,440,0.00018719445291782972
35725,437,0.0001859181271024809
31187,433,0.00018421635934868242
34559,433,0.00018421635934868242
33290,430,0.0001829400335333336
34207,428,0.00018208914965643435
36131,426,0.00018123826577953514
30631,421,0.00017911105608728708
34987,419,0.00017826017221038784
30204,418,0.00017783473027193822
30011,417,0.00017740928833348863
35853,413,0.00017570752057969016
30621,411,0.00017485663670279095
34637,411,0.00017485663670279095
34314,409,0.0001740057528258917
32397,407,0.0001731548689489925
34222,400,0.0001701767753798452
34794,399,0.00016975133344139558
31888,397,0.00016890044956449635
30415,390,0.00016592235599534907
34886,386,0.00016422058824155063
31484,386,0.00016422058824155063
32492,384,0.0001633697043646514
35389,384,0.0001633697043646514
32026,384,0.0001633697043646514
30155,380,0.00016166793661085294
30877,380,0.00016166793661085294
30146,379,0.00016124249467240333
35595,378,0.0001608170527339537
35231,376,0.0001599661688570545
31577,376,0.0001599661688570545
31053,375,0.00015954072691860488
34467,375,0.00015954072691860488
31950,368,0.00015656263334945758
35215,368,0.00015656263334945758
34674,368,0.00015656263334945758
31778,365,0.00015528630753410875
36293,364,0.00015486086559565913
31728,363,0.00015443542365720951
30210,363,0.00015443542365720951
34924,361,0.0001535845397803103
31399,359,0.00015273365590341107
31185,356,0.00015145733008806221
31695,355,0.00015103188814961262
34268,354,0.000150606446211163
33785,351,0.00014933012039581415
31205,351,0.00014933012039581415
34842,349,0.00014847923651891494
30558,349,0.00014847923651891494
36133,348,0.00014805379458046532
31007,344,0.00014635202682666688
35012,341,0.00014507570101131802
34278,340,0.00014465025907286843
31621,340,0.00014465025907286843
34054,339,0.0001442248171344188
33459,339,0.0001442248171344188
33398,336,0.00014294849131906996
35885,336,0.00014294849131906996
32119,332,0.0001412467235652715
32957,330,0.0001403958396883723
35236,330,0.0001403958396883723
32784,329,0.00013997039774992268
35718,328,0.00013954495581147306
31470,326,0.00013869407193457383
34448,324,0.00013784318805767462
30717,320,0.00013614142030387617
30739,320,0.00013614142030387617
31233,320,0.00013614142030387617
31463,315,0.00013401421061162808
32180,314,0.0001335887686731785
34288,312,0.00013273788479627925
34879,312,0.00013273788479627925
31619,310,0.00013188700091938002
34062,307,0.0001306106751040312
31545,306,0.00013018523316558157
33238,305,0.00012975979122713195
34046,305,0.00012975979122713195
31488,304,0.00012933434928868236
33504,304,0.00012933434928868236
33792,303,0.00012890890735023274
33743,301,0.0001280580234733335
35406,301,0.0001280580234733335
31928,301,0.0001280580234733335
33693,300,0.0001276325815348839
33016,300,0.0001276325815348839
32899,299,0.0001272071395964343
31534,295,0.00012550537184263582
32878,295,0.00012550537184263582
31076,295,0.00012550537184263582
35381,291,0.00012380360408883738
33155,291,0.00012380360408883738
33024,289,0.00012295272021193817
34960,289,0.00012295272021193817
31290,289,0.00012295272021193817
34905,289,0.00012295272021193817
36242,287,0.00012210183633503893
31075,286,0.00012167639439658931
34229,282,0.00011997462664279087
33139,281,0.00011954918470434125
35153,280,0.00011912374276589164
33676,280,0.00011912374276589164
33111,280,0.00011912374276589164
34299,277,0.0001178474169505428
33933,275,0.00011699653307364358
36252,274,0.00011657109113519396
33381,272,0.00011572020725829474
33109,269,0.0001144438814429459
35385,267,0.00011359299756604667
36306,266,0.00011316755562759706
33704,265,0.00011274211368914745
35048,265,0.00011274211368914745
34704,264,0.00011231667175069783
35160,264,0.00011231667175069783
32857,263,0.00011189122981224821
34464,263,0.00011189122981224821
32621,261,0.00011104034593534899
35061,260,0.00011061490399689937
34150,258,0.00010976402012000015
34228,258,0.00010976402012000015
35628,256,0.00010891313624310093
32773,255,0.00010848769430465131
34120,253,0.00010763681042775209
31335,252,0.00010721136848930248
34167,250,0.00010636048461240324
31654,249,0.00010593504267395364
34092,245,0.00010423327492015518
33625,243,0.00010338239104325596
32018,241,0.00010253150716635673
34942,241,0.00010253150716635673
36345,240,0.00010210606522790712
32932,240,0.00010210606522790712
33415,239,0.00010168062328945751
30549,239,0.00010168062328945751
32891,237,0.00010082973941255827
36268,232,9.870252972031021e-05
31097,232,9.870252972031021e-05
33602,232,9.870252972031021e-05
32370,229,9.742620390496138e-05
32841,229,9.742620390496138e-05
36553,228,9.700076196651176e-05
30654,227,9.657532002806215e-05
34877,226,9.614987808961254e-05
32472,225,9.572443615116292e-05
31628,224,9.529899421271332e-05
31867,224,9.529899421271332e-05
36173,223,9.48735522742637e-05
34088,222,9.444811033581408e-05
35091,221,9.402266839736448e-05
31924,221,9.402266839736448e-05
31301,220,9.359722645891486e-05
30444,220,9.359722645891486e-05
31468,220,9.359722645891486e-05
35192,220,9.359722645891486e-05
31726,220,9.359722645891486e-05
30930,219,9.317178452046524e-05
35278,219,9.317178452046524e-05
35411,219,9.317178452046524e-05
32649,218,9.274634258201564e-05
34863,218,9.274634258201564e-05
34113,218,9.274634258201564e-05
31052,216,9.189545870511641e-05
30819,215,9.14700167666668e-05
30329,214,9.104457482821718e-05
31905,213,9.061913288976757e-05
35338,212,9.019369095131795e-05
34109,212,9.019369095131795e-05
30486,211,8.976824901286835e-05
32222,210,8.934280707441873e-05
33241,210,8.934280707441873e-05
30894,210,8.934280707441873e-05
30164,209,8.891736513596911e-05
34692,209,8.891736513596911e-05
33121,208,8.84919231975195e-05
34254,208,8.84919231975195e-05
30696,208,8.84919231975195e-05
31308,208,8.84919231975195e-05
35502,208,8.84919231975195e-05
32335,207,8.806648125906989e-05
30278,207,8.806648125906989e-05
32239,206,8.764103932062028e-05
30918,205,8.721559738217067e-05
32244,204,8.679015544372105e-05
30268,204,8.679015544372105e-05
34231,203,8.636471350527144e-05
34022,203,8.636471350527144e-05
33211,202,8.593927156682182e-05
30394,202,8.593927156682182e-05
31548,201,8.551382962837222e-05
34691,200,8.50883876899226e-05
30577,198,8.423750381302338e-05
30327,198,8.423750381302338e-05
32012,197,8.381206187457376e-05
36115,196,8.338661993612414e-05
31471,195,8.296117799767454e-05
32511,194,8.253573605922492e-05
32705,194,8.253573605922492e-05
32101,193,8.211029412077531e-05
31198,192,8.16848521823257e-05
33932,192,8.16848521823257e-05
31013,192,8.16848521823257e-05
34454,191,8.125941024387608e-05
30333,189,8.040852636697685e-05
33344,189,8.040852636697685e-05
33572,188,7.998308442852725e-05
33546,187,7.955764249007763e-05
30165,187,7.955764249007763e-05
30338,186,7.913220055162801e-05
30141,186,7.913220055162801e-05
32252,186,7.913220055162801e-05
31172,185,7.870675861317841e-05
32938,184,7.828131667472879e-05
35113,183,7.785587473627918e-05
32164,183,7.785587473627918e-05
35793,183,7.785587473627918e-05
34520,183,7.785587473627918e-05
31793,182,7.743043279782957e-05
33095,182,7.743043279782957e-05
30971,181,7.700499085937995e-05
33162,181,7.700499085937995e-05
31615,181,7.700499085937995e-05
34477,181,7.700499085937995e-05
35074,180,7.657954892093034e-05
33169,178,7.572866504403111e-05
35446,177,7.53032231055815e-05
34131,177,7.53032231055815e-05
31725,177,7.53032231055815e-05
35374,176,7.487778116713188e-05
30950,176,7.487778116713188e-05
32556,175,7.445233922868228e-05
32131,175,7.445233922868228e-05
33890,174,7.402689729023266e-05
31587,174,7.402689729023266e-05
31512,173,7.360145535178304e-05
33983,172,7.317601341333344e-05
32785,172,7.317601341333344e-05
35401,171,7.275057147488382e-05
33166,171,7.275057147488382e-05
34543,170,7.232512953643421e-05
32782,170,7.232512953643421e-05
35317,169,7.18996875979846e-05
31699,169,7.18996875979846e-05
33032,168,7.147424565953498e-05
30683,168,7.147424565953498e-05
34583,168,7.147424565953498e-05
31315,168,7.147424565953498e-05
32363,163,6.934703596728691e-05
32598,163,6.934703596728691e-05
30758,162,6.892159402883731e-05
32124,162,6.892159402883731e-05
34468,161,6.849615209038769e-05
33832,161,6.849615209038769e-05
35147,161,6.849615209038769e-05
30744,160,6.807071015193809e-05
30613,160,6.807071015193809e-05
31447,159,6.764526821348847e-05
31279,159,6.764526821348847e-05
32854,158,6.721982627503885e-05
31274,156,6.636894239813963e-05
35447,156,6.636894239813963e-05
35569,155,6.594350045969001e-05
32559,154,6.55180585212404e-05
33282,153,6.509261658279079e-05
30162,152,6.466717464434118e-05
31865,151,6.424173270589156e-05
32315,151,6.424173270589156e-05
30519,150,6.381629076744194e-05
31719,150,6.381629076744194e-05
32132,149,6.339084882899234e-05
30728,149,6.339084882899234e-05
31241,149,6.339084882899234e-05
32365,148,6.296540689054272e-05
30482,148,6.296540689054272e-05
34802,148,6.296540689054272e-05
35504,148,6.296540689054272e-05
33194,148,6.296540689054272e-05
30005,148,6.296540689054272e-05
35934,148,6.296540689054272e-05
33388,148,6.296540689054272e-05
35579,147,6.253996495209312e-05
32520,147,6.253996495209312e-05
34306,147,6.253996495209312e-05
31050,146,6.21145230136435e-05
36178,146,6.21145230136435e-05
33043,146,6.21145230136435e-05
33068,145,6.168908107519388e-05
32663,145,6.168908107519388e-05
31288,145,6.168908107519388e-05
32956,145,6.168908107519388e-05
32129,144,6.126363913674427e-05
32869,144,6.126363913674427e-05
35022,144,6.126363913674427e-05
30643,144,6.126363913674427e-05
32771,143,6.0838197198294656e-05
34303,143,6.0838197198294656e-05
34408,143,6.0838197198294656e-05
34218,142,6.0412755259845045e-05
33540,142,6.0412755259845045e-05
32946,142,6.0412755259845045e-05
32343,141,5.998731332139543e-05
30221,141,5.998731332139543e-05
31931,141,5.998731332139543e-05
31367,141,5.998731332139543e-05
32902,140,5.956187138294582e-05
30589,140,5.956187138294582e-05
34722,140,5.956187138294582e-05
30731,139,5.9136429444496204e-05
32743,139,5.9136429444496204e-05
35497,139,5.9136429444496204e-05
35855,139,5.9136429444496204e-05
34871,138,5.871098750604659e-05
32519,138,5.871098750604659e-05
33987,138,5.871098750604659e-05
30925,137,5.828554556759698e-05
32174,136,5.786010362914737e-05
32888,135,5.743466169069776e-05
34237,135,5.743466169069776e-05
30150,134,5.700921975224814e-05
34496,134,5.700921975224814e-05
31280,134,5.700921975224814e-05
34897,133,5.658377781379853e-05
30322,133,5.658377781379853e-05
33436,133,5.658377781379853e-05
33520,132,5.6158335875348916e-05
35250,132,5.6158335875348916e-05
33587,132,5.6158335875348916e-05
30716,132,5.6158335875348916e-05
34534,132,5.6158335875348916e-05
30938,132,5.6158335875348916e-05
35601,131,5.5732893936899305e-05
30272,131,5.5732893936899305e-05
33003,131,5.5732893936899305e-05
36097,131,5.5732893936899305e-05
33654,131,5.5732893936899305e-05
31170,130,5.5307451998449686e-05
33484,130,5.5307451998449686e-05
31085,130,5.5307451998449686e-05
35237,130,5.5307451998449686e-05
33418,129,5.4882010060000075e-05
31441,129,5.4882010060000075e-05
34645,127,5.403112618310085e-05
30608,127,5.403112618310085e-05
34006,126,5.360568424465124e-05
32549,125,5.318024230620162e-05
35045,124,5.275480036775201e-05
31332,124,5.275480036775201e-05
32115,123,5.23293584293024e-05
35582,123,5.23293584293024e-05
34530,122,5.190391649085279e-05
35842,121,5.147847455240317e-05
33862,121,5.147847455240317e-05
35051,121,5.147847455240317e-05
34051,120,5.105303261395356e-05
31421,120,5.105303261395356e-05
30568,120,5.105303261395356e-05
32177,119,5.0627590675503946e-05
35754,117,4.977670679860472e-05
33501,117,4.977670679860472e-05
35171,115,4.8925822921705493e-05
30298,114,4.850038098325588e-05
30880,114,4.850038098325588e-05
30545,113,4.807493904480627e-05
30658,113,4.807493904480627e-05
35994,112,4.764949710635666e-05
31086,112,4.764949710635666e-05
36016,112,4.764949710635666e-05
33348,112,4.764949710635666e-05
34875,112,4.764949710635666e-05
34553,111,4.722405516790704e-05
32847,111,4.722405516790704e-05
30610,111,4.722405516790704e-05
36311,111,4.722405516790704e-05
31283,111,4.722405516790704e-05
30033,110,4.679861322945743e-05
30967,110,4.679861322945743e-05
32255,110,4.679861322945743e-05
31859,109,4.637317129100782e-05
32348,109,4.637317129100782e-05
35570,109,4.637317129100782e-05
32207,108,4.5947729352558206e-05
30216,108,4.5947729352558206e-05
32125,108,4.5947729352558206e-05
31216,107,4.552228741410859e-05
33543,107,4.552228741410859e-05
31041,106,4.5096845475658976e-05
31092,105,4.4671403537209365e-05
31375,105,4.4671403537209365e-05
35550,104,4.424596159875975e-05
33619,104,4.424596159875975e-05
36267,104,4.424596159875975e-05
30237,103,4.382051966031014e-05
32412,103,4.382051966031014e-05
31245,102,4.3395077721860523e-05
34539,102,4.3395077721860523e-05
30414,102,4.3395077721860523e-05
30878,102,4.3395077721860523e-05
31197,102,4.3395077721860523e-05
36166,101,4.296963578341091e-05
32320,101,4.296963578341091e-05
31531,101,4.296963578341091e-05
30779,100,4.25441938449613e-05
33771,100,4.25441938449613e-05
35472,100,4.25441938449613e-05
35129,100,4.25441938449613e-05
34028,99,4.211875190651169e-05
31847,99,4.211875190651169e-05
34013,99,4.211875190651169e-05
32494,99,4.211875190651169e-05
35210,97,4.126786802961246e-05
35627,96,4.084242609116285e-05
35454,94,3.9991542214263625e-05
30557,93,3.9566100275814006e-05
