dep_time,frequency,relative_frequency
1032.0,13224,0.0008439771311810683
2035.0,13215,0.0008434027365818071
1608.0,13201,0.0008425092338718453
902.0,13196,0.0008421901257611446
747.0,13194,0.0008420624825168644
1333.0,13190,0.0008418071960283039
1318.0,13187,0.0008416157311618835
1614.0,13180,0.0008411689798069026
1832.0,13178,0.0008410413365626223
915.0,13160,0.0008398925473641
903.0,13149,0.0008391905095205585
1609.0,13141,0.0008386799365434376
2040.0,13128,0.0008378502554556159
1932.0,13127,0.0008377864338334757
1317.0,13126,0.0008377226122113356
1910.0,13112,0.0008368291095013738
1607.0,13108,0.0008365738230128132
1922.0,13108,0.0008365738230128132
906.0,13105,0.0008363823581463928
1311.0,13099,0.0008359994284135521
1031.0,13084,0.0008350421040814502
1316.0,13070,0.0008341486013714884
1312.0,13069,0.0008340847797493482
2004.0,13046,0.0008326168824401253
1613.0,12977,0.0008282131905124563
2001.0,12965,0.0008274473310467748
2003.0,12961,0.0008271920445582142
746.0,12931,0.0008252773958940104
919.0,12905,0.0008236180337183671
2007.0,12894,0.0008229159958748257
909.0,12888,0.0008225330661419849
1901.0,12886,0.0008224054228977046
1331.0,12884,0.0008222777796534243
908.0,12883,0.0008222139580312842
1332.0,12873,0.0008215757418098829
616.0,12871,0.0008214480985656026
1915.0,12867,0.0008211928120770421
734.0,12864,0.0008210013472106217
1904.0,12864,0.0008210013472106217
2002.0,12859,0.0008206822390999212
1931.0,12857,0.0008205545958556409
717.0,12853,0.0008202993093670804
2034.0,12845,0.0008197887363899593
921.0,12832,0.0008189590553021376
2006.0,12829,0.0008187675904357172
1921.0,12807,0.0008173635147486344
1903.0,12783,0.0008158317958172713
914.0,12765,0.0008146830066187489
736.0,12752,0.0008138533255309273
1902.0,12713,0.0008113642822674623
2032.0,12711,0.000811236639023182
716.0,12707,0.0008109813525346215
2031.0,12704,0.0008107898876682011
907.0,12704,0.0008107898876682011
1611.0,12680,0.000809258168736838
2033.0,12603,0.0008043439038320481
918.0,12602,0.0008042800822099079
2036.0,12541,0.00080038696325936
1612.0,12535,0.0008000040335265192
549.0,12497,0.0007975788118851943
644.0,12482,0.0007966214875530924
2039.0,12465,0.0007955365199767102
1919.0,12448,0.000794451552400328
1906.0,12418,0.0007925369037361242
2037.0,12409,0.000791962509136863
732.0,12398,0.0007912604712933215
639.0,12397,0.0007911966496711814
1907.0,12377,0.0007899202172283789
1909.0,12345,0.0007878779253198947
917.0,12329,0.0007868567793656527
731.0,12325,0.0007866014928770922
1908.0,12319,0.0007862185631442514
647.0,12306,0.0007853888820564297
2038.0,12292,0.0007844953793464678
733.0,12270,0.000783091303659385
913.0,12229,0.0007804746171516398
1913.0,12056,0.0007694334765213974
911.0,12020,0.0007671358981243527
912.0,11991,0.000765285071082289
1914.0,11983,0.000764774498105168
1917.0,11980,0.0007645830332387476
1918.0,11953,0.000762859849440964
643.0,11934,0.0007616472386203016
635.0,11893,0.0007590305521125564
916.0,11884,0.0007584561575132952
2041.0,11876,0.0007579455845361741
642.0,11835,0.0007553288980284288
638.0,11803,0.0007532866061199447
641.0,11786,0.0007522016385435625
1912.0,11775,0.0007514996007000211
2045.0,11731,0.0007486914493258554
1916.0,11653,0.0007437133627989254
1911.0,11653,0.0007437133627989254
646.0,11637,0.0007426922168446833
2042.0,11590,0.0007396926006040972
2044.0,11472,0.0007321616491915619
2043.0,11400,0.0007275664923974726
637.0,11097,0.0007082285408890135
2050.0,11080,0.0007071435733126313
636.0,10870,0.0006937410326632042
2055.0,10742,0.0006855718650292677
2046.0,10732,0.0006849336488078664
634.0,10713,0.0006837210379872039
548.0,10699,0.0006828275352772421
2054.0,10570,0.0006745945460211654
2125.0,10559,0.000673892508177624
2049.0,10543,0.000672871362223382
631.0,10515,0.0006710843568034583
2052.0,10484,0.0006691058865171143
633.0,10483,0.0006690420648949742
2047.0,10444,0.0006665530216315092
2051.0,10379,0.0006624046161924007
2053.0,10361,0.0006612558269938785
2048.0,10302,0.0006574903512876108
632.0,10299,0.0006572988864211904
2155.0,10061,0.0006421093403518397
2128.0,9975,0.0006366206808477886
2130.0,9960,0.0006356633565156866
2056.0,9955,0.000635344248404986
2126.0,9946,0.0006347698538057248
2124.0,9934,0.0006340039943400433
2127.0,9871,0.0006299832321452151
2100.0,9858,0.0006291535510573934
2225.0,9819,0.0006266645077939284
2220.0,9745,0.0006219417077555589
2129.0,9719,0.0006202823455799155
2154.0,9593,0.0006122408211902592
2058.0,9570,0.0006107729238810362
2120.0,9555,0.0006098155995489343
2110.0,9499,0.0006062415887090871
2057.0,9487,0.0006054757292434055
540.0,9455,0.0006034334373349214
2059.0,9430,0.0006018378967814181
2105.0,9425,0.0006015187886707175
2123.0,9416,0.0006009443940714563
2150.0,9406,0.0006003061778500551
2140.0,9388,0.0005991573886515327
2224.0,9380,0.0005986468156744117
2223.0,9368,0.0005978809562087301
2219.0,9269,0.0005915626156168573
2215.0,9262,0.0005911158642618765
2156.0,9205,0.0005874780317998891
2153.0,9179,0.0005858186696242457
2157.0,9160,0.0005846060588035833
2109.0,9131,0.0005827552317615195
2122.0,9116,0.0005817979074294176
2152.0,9106,0.0005811596912080163
2135.0,9100,0.0005807767614751755
2222.0,9094,0.0005803938317423347
2200.0,9085,0.0005798194371430736
2115.0,9077,0.0005793088641659525
2226.0,9076,0.0005792450425438124
545.0,9071,0.0005789259344331118
2104.0,9054,0.0005778409668567296
547.0,9036,0.0005766921776582072
2210.0,9023,0.0005758624965703856
2101.0,9001,0.0005744584208833027
2113.0,8966,0.0005722246641083982
2108.0,8931,0.0005699909073334937
2159.0,8930,0.0005699270857113536
2227.0,8925,0.000569607977600653
2230.0,8912,0.0005687782965128313
2221.0,8898,0.0005678847938028694
2114.0,8893,0.0005675656856921688
2112.0,8892,0.0005675018640700286
2111.0,8885,0.0005670551127150477
2103.0,8876,0.0005664807181157866
2118.0,8854,0.0005650766424287037
2158.0,8854,0.0005650766424287037
2119.0,8853,0.0005650128208065636
2228.0,8853,0.0005650128208065636
2145.0,8842,0.0005643107829630222
2102.0,8833,0.0005637363883637611
2214.0,8832,0.000563672566741621
2121.0,8830,0.0005635449234973407
2229.0,8826,0.0005632896370087802
2218.0,8817,0.000562715242409519
2107.0,8801,0.0005616940964552769
2151.0,8787,0.0005608005937453151
2139.0,8752,0.0005585668369704105
2205.0,8750,0.0005584391937261303
2216.0,8674,0.0005535887504434805
2116.0,8673,0.0005535249288213404
2138.0,8660,0.0005526952477335187
2144.0,8619,0.0005500785612257734
2149.0,8610,0.0005495041666265122
2209.0,8605,0.0005491850585158115
2208.0,8589,0.0005481639125615696
2133.0,8586,0.0005479724476951492
2117.0,8576,0.0005473342314737478
2106.0,8568,0.0005468236584966268
2213.0,8535,0.0005447175449660026
2142.0,8502,0.0005426114314353782
2211.0,8459,0.0005398671016833527
2132.0,8453,0.0005394841719505119
2141.0,8451,0.0005393565287062317
2143.0,8450,0.0005392927070840916
2131.0,8440,0.0005386544908626903
2217.0,8440,0.0005386544908626903
2134.0,8435,0.0005383353827519896
2212.0,8432,0.0005381439178855692
539.0,8390,0.0005354634097556838
2204.0,8381,0.0005348890151564226
2137.0,8362,0.0005336764043357601
2136.0,8339,0.0005322085070265372
525.0,8316,0.0005307406097173142
2148.0,8296,0.0005294641772745117
2202.0,8287,0.0005288897826752505
2206.0,8286,0.0005288259610531104
2147.0,8226,0.0005249966637247026
544.0,8220,0.0005246137339918618
2207.0,8201,0.0005234011231711994
542.0,8194,0.0005229543718162185
543.0,8166,0.0005211673663962948
541.0,8157,0.0005205929717970337
2232.0,8085,0.0005159978150029444
2203.0,8033,0.0005126790906516577
546.0,7998,0.0005104453338767532
538.0,7973,0.00050884979332325
2231.0,7970,0.0005086583284568296
2201.0,7929,0.0005060416419490842
2146.0,7904,0.000504446101395581
2233.0,7828,0.0004995956581129313
526.0,7697,0.0004912350256125743
2235.0,7670,0.0004895118418147908
527.0,7638,0.00048746954990630667
2234.0,7635,0.00048727808503988627
528.0,7451,0.0004755349065661025
537.0,7346,0.00046883363624138894
530.0,7340,0.00046845070650854815
535.0,7318,0.0004670466308214653
529.0,7194,0.00045913274967608934
2236.0,7104,0.00045338880368347767
524.0,7090,0.0004524953009735159
2238.0,7007,0.00044719810633588513
2237.0,6907,0.00044081594412187226
536.0,6807,0.00043443378190785933
2240.0,6748,0.0004306683062015917
523.0,6593,0.0004207759547698717
2239.0,6566,0.0004190527709720882
534.0,6243,0.00039843838702082645
2241.0,6168,0.00039365176536031675
2242.0,5996,0.0003826744463522146
2243.0,5937,0.00037890897064594693
522.0,5905,0.0003768666787374628
520.0,5848,0.00037322884627547545
533.0,5796,0.0003699101219241887
2245.0,5790,0.00036952719219134793
2244.0,5779,0.00036882515434780654
532.0,5558,0.000354720575854838
531.0,5501,0.0003510827433928506
521.0,5347,0.00034125421358327073
2247.0,5329,0.00034010542438474837
2246.0,5273,0.00033653141354490117
2249.0,5238,0.0003342976567699966
2250.0,5189,0.0003311703972851303
2248.0,5155,0.00032900046213236593
455.0,4990,0.0003184698944792446
2252.0,4943,0.00031547027823865855
2251.0,4818,0.0003074925754711424
2253.0,4788,0.0003055779268069385
2254.0,4768,0.00030430149436413593
2255.0,4758,0.0003036632781427346
456.0,4747,0.0003029612402991932
457.0,4630,0.0002954941105087981
454.0,4589,0.0002928774240010528
458.0,4481,0.00028598468880991886
2256.0,4427,0.00028253832121435187
519.0,4421,0.0002821553914815111
518.0,4248,0.0002711142508512688
2257.0,4197,0.0002678593481221222
459.0,4140,0.0002642215156601348
515.0,4096,0.0002614133642859691
2258.0,4057,0.0002589243210225041
517.0,3913,0.0002497340074343255
2259.0,3905,0.00024922343445720445
500.0,3873,0.0002471811425487203
510.0,3868,0.00024686203443801964
2300.0,3862,0.0002464791047051789
513.0,3816,0.00024354331008673294
514.0,3805,0.00024284127224319152
511.0,3679,0.00023479974785353526
453.0,3640,0.0002323107045900702
512.0,3629,0.0002316086667465288
516.0,3546,0.00022631147210889807
2305.0,3523,0.0002248435747996751
2303.0,3469,0.00022139720720410811
2304.0,3459,0.00022075899098270683
2302.0,3411,0.00021769555311998063
509.0,3400,0.0002169935152764392
2301.0,3391,0.00021641912067717805
2307.0,3344,0.00021341950443659198
2309.0,3301,0.0002106751746845664
2310.0,3261,0.00020812230979896126
2306.0,3228,0.00020601619626833698
2313.0,3203,0.00020442065571483375
2308.0,3201,0.0002042930124705535
2315.0,3179,0.00020288893678347065
2311.0,3158,0.00020154868271852794
2314.0,3079,0.00019650677456945775
2312.0,3060,0.00019529416374879528
508.0,3016,0.0001924860123746296
2328.0,2982,0.0001903160772218652
2326.0,2972,0.00018967786100046393
2327.0,2968,0.0001894225745119034
505.0,2955,0.00018859289342408172
2325.0,2947,0.0001880823204469607
2330.0,2911,0.00018578474204991604
2329.0,2894,0.00018469977447353384
507.0,2893,0.0001846359528513937
2316.0,2885,0.00018412537987427268
2320.0,2872,0.000183295698786451
501.0,2864,0.00018278512580932997
452.0,2860,0.00018252983932076945
2324.0,2856,0.00018227455283220892
2318.0,2844,0.00018150869336652737
2319.0,2824,0.0001802322609237248
2317.0,2808,0.00017921111496948272
502.0,2795,0.00017838143388166107
2323.0,2788,0.00017793468252668015
504.0,2761,0.00017621149872889665
2321.0,2749,0.0001754456392632151
2322.0,2731,0.0001742968500646928
503.0,2719,0.00017353099059901124
506.0,2717,0.00017340334735473098
2350.0,2671,0.00017046755273628504
2353.0,2614,0.00016682972027429768
2331.0,2563,0.0001635748175451511
2352.0,2548,0.00016261749321304914
2354.0,2500,0.00015955405535032294
2355.0,2495,0.0001592349472396223
2349.0,2490,0.00015891583912892165
2351.0,2458,0.00015687354722043753
2332.0,2451,0.0001564267958654566
2335.0,2406,0.0001535548228691508
2344.0,2393,0.00015272514178132912
2345.0,2392,0.000152661320159189
2333.0,2387,0.00015234221204848836
2334.0,2363,0.00015081049311712526
2348.0,2347,0.00014978934716288318
2340.0,2330,0.00014870437958650098
2337.0,2306,0.00014717266065513788
2342.0,2302,0.00014691737416657738
2336.0,2290,0.00014615151470089583
2347.0,2287,0.00014596004983447543
2338.0,2219,0.00014162017952894666
2339.0,2207,0.0001408543200632651
2341.0,2206,0.00014079049844112498
2343.0,2190,0.0001397693524868829
2346.0,2169,0.0001384290984219402
2356.0,2157,0.00013766323895625864
2357.0,2072,0.00013223840107434766
451.0,2016,0.00012866439023450043
2358.0,1911,0.00012196311990978686
2359.0,1900,0.00012126108206624544
1.0,1769,0.00011290044956588852
3.0,1478,9.432835752311092e-05
450.0,1471,9.388160616813002e-05
2.0,1453,9.273281696960769e-05
4.0,1380,8.807383855337826e-05
2400.0,1306,8.335103851500871e-05
5.0,1279,8.162785471722521e-05
7.0,1270,8.105346011796406e-05
6.0,1256,8.015995740800225e-05
8.0,1205,7.690505467885566e-05
12.0,1185,7.562862223605308e-05
9.0,1185,7.562862223605308e-05
11.0,1183,7.550097899177281e-05
10.0,1182,7.54371573696327e-05
49.0,1177,7.511804925893204e-05
45.0,1158,7.39054384382696e-05
28.0,1149,7.333104383900843e-05
25.0,1145,7.307575735044791e-05
50.0,1139,7.269282761760714e-05
34.0,1129,7.205461139620584e-05
29.0,1121,7.154403841908481e-05
30.0,1108,7.071435733126313e-05
20.0,1102,7.033142759842236e-05
51.0,1100,7.02037843541421e-05
48.0,1096,6.994849786558158e-05
33.0,1093,6.975703299916119e-05
14.0,1085,6.924646002204016e-05
18.0,1084,6.918263839990003e-05
32.0,1082,6.905499515561977e-05
40.0,1080,6.892735191133952e-05
13.0,1079,6.886353028919939e-05
37.0,1074,6.854442217849874e-05
26.0,1073,6.848060055635861e-05
35.0,1069,6.822531406779809e-05
53.0,1066,6.80338492013777e-05
24.0,1064,6.790620595709744e-05
54.0,1058,6.752327622425667e-05
17.0,1057,6.745945460211654e-05
21.0,1052,6.714034649141589e-05
15.0,1051,6.707652486927576e-05
36.0,1049,6.694888162499551e-05
27.0,1047,6.682123838071525e-05
38.0,1047,6.682123838071525e-05
22.0,1041,6.643830864787447e-05
39.0,1041,6.643830864787447e-05
52.0,1021,6.516187620507189e-05
44.0,1018,6.49704113386515e-05
55.0,1016,6.484276809437124e-05
43.0,1007,6.426837349511009e-05
47.0,1005,6.414073025082982e-05
31.0,1005,6.414073025082982e-05
23.0,1004,6.407690862868969e-05
46.0,989,6.311958429658776e-05
16.0,963,6.14602221209444e-05
41.0,958,6.114111401024375e-05
449.0,954,6.0885827521683235e-05
42.0,950,6.063054103312272e-05
19.0,935,5.9673216701020785e-05
56.0,882,5.6290670727593933e-05
57.0,864,5.514188152907161e-05
59.0,857,5.469513017409071e-05
58.0,846,5.399309233054928e-05
103.0,736,4.6972713895135075e-05
100.0,735,4.690889227299494e-05
101.0,714,4.556863820805223e-05
102.0,699,4.461131387595029e-05
105.0,699,4.461131387595029e-05
104.0,686,4.378163278812862e-05
106.0,658,4.1994627368205e-05
109.0,638,4.071819492540242e-05
108.0,615,3.925029761617945e-05
107.0,603,3.84844381504979e-05
110.0,595,3.797386517337686e-05
448.0,594,3.7910043551236735e-05
112.0,559,3.567628677633221e-05
111.0,554,3.5357178665631566e-05
115.0,551,3.516571379921118e-05
113.0,545,3.47827840663704e-05
114.0,545,3.47827840663704e-05
119.0,525,3.350635162356782e-05
117.0,518,3.3059600268586915e-05
118.0,503,3.210227593648498e-05
123.0,490,3.1272594848663296e-05
116.0,487,3.108112998224291e-05
120.0,471,3.0059984028000842e-05
121.0,467,2.9804697539440327e-05
122.0,465,2.9677054295160067e-05
125.0,446,2.8464443474497614e-05
126.0,429,2.7379475898115416e-05
127.0,427,2.725183265383516e-05
124.0,424,2.7060367787414773e-05
128.0,398,2.5401005611771413e-05
129.0,392,2.5018075878930638e-05
447.0,375,2.393310830254844e-05
130.0,364,2.3231070459007022e-05
132.0,350,2.2337567749045212e-05
137.0,344,2.1954638016204437e-05
140.0,341,2.176317314978405e-05
131.0,331,2.112495692838276e-05
134.0,328,2.093349206196237e-05
136.0,326,2.080584881768211e-05
141.0,322,2.0550562329121596e-05
142.0,320,2.0422919084841337e-05
146.0,315,2.0103810974140693e-05
145.0,312,1.9912346107720305e-05
149.0,311,1.9848524485580174e-05
139.0,310,1.9784702863440046e-05
138.0,306,1.952941637487953e-05
143.0,303,1.9337951508459143e-05
135.0,293,1.869973528705785e-05
152.0,292,1.863591366491772e-05
133.0,289,1.8444448798497333e-05
147.0,288,1.8380627176357205e-05
153.0,282,1.799769744351643e-05
144.0,281,1.79338758213763e-05
151.0,277,1.7678589332815783e-05
150.0,276,1.7614767710675655e-05
154.0,269,1.7168016355694748e-05
446.0,268,1.710419473355462e-05
148.0,268,1.710419473355462e-05
156.0,245,1.5636297424331648e-05
155.0,238,1.5189546069350745e-05
200.0,229,1.4615151470089582e-05
159.0,228,1.4551329847949452e-05
158.0,221,1.4104578492968549e-05
157.0,210,1.3402540649427127e-05
201.0,193,1.2317573073044931e-05
217.0,189,1.2062286584484414e-05
204.0,181,1.1551713607363381e-05
202.0,179,1.1424070363083123e-05
245.0,175,1.1168783874522606e-05
445.0,163,1.0402924408841056e-05
211.0,163,1.0402924408841056e-05
203.0,160,1.0211459542420668e-05
210.0,157,1.001999467600028e-05
219.0,157,1.001999467600028e-05
224.0,153,9.764708187439765e-06
206.0,152,9.700886565299635e-06
205.0,151,9.637064943159506e-06
212.0,151,9.637064943159506e-06
209.0,150,9.573243321019378e-06
218.0,149,9.509421698879248e-06
208.0,149,9.509421698879248e-06
207.0,145,9.25413521031873e-06
235.0,143,9.126491966038473e-06
240.0,142,9.062670343898343e-06
222.0,140,8.935027099618085e-06
223.0,140,8.935027099618085e-06
215.0,140,8.935027099618085e-06
444.0,139,8.871205477477955e-06
228.0,135,8.61591898891744e-06
213.0,135,8.61591898891744e-06
230.0,135,8.61591898891744e-06
237.0,135,8.61591898891744e-06
236.0,132,8.424454122497052e-06
226.0,132,8.424454122497052e-06
220.0,132,8.424454122497052e-06
225.0,131,8.360632500356923e-06
243.0,130,8.296810878216793e-06
242.0,129,8.232989256076665e-06
216.0,128,8.169167633936535e-06
255.0,124,7.913881145376018e-06
231.0,124,7.913881145376018e-06
214.0,123,7.85005952323589e-06
233.0,122,7.78623790109576e-06
244.0,120,7.658594656815502e-06
221.0,118,7.530951412535243e-06
232.0,118,7.530951412535243e-06
229.0,118,7.530951412535243e-06
253.0,117,7.467129790395114e-06
238.0,117,7.467129790395114e-06
234.0,117,7.467129790395114e-06
239.0,116,7.403308168254985e-06
241.0,114,7.275664923974726e-06
227.0,111,7.0842000575543386e-06
252.0,111,7.0842000575543386e-06
247.0,109,6.956556813274081e-06
257.0,107,6.828913568993822e-06
306.0,107,6.828913568993822e-06
249.0,106,6.765091946853693e-06
259.0,104,6.6374487025734346e-06
258.0,103,6.573627080433306e-06
303.0,103,6.573627080433306e-06
256.0,102,6.509805458293176e-06
246.0,101,6.445983836153047e-06
250.0,101,6.445983836153047e-06
248.0,100,6.382162214012918e-06
313.0,98,6.2545189697326595e-06
254.0,97,6.1906973475925306e-06
301.0,96,6.126875725452401e-06
305.0,95,6.063054103312272e-06
350.0,95,6.063054103312272e-06
300.0,95,6.063054103312272e-06
302.0,94,5.999232481172143e-06
311.0,93,5.935410859032013e-06
308.0,92,5.871589236891884e-06
251.0,92,5.871589236891884e-06
315.0,91,5.8077676147517555e-06
307.0,90,5.743945992611626e-06
320.0,90,5.743945992611626e-06
336.0,89,5.680124370471497e-06
321.0,87,5.552481126191238e-06
309.0,85,5.42483788191098e-06
304.0,85,5.42483788191098e-06
443.0,84,5.361016259770851e-06
337.0,83,5.297194637630722e-06
318.0,83,5.297194637630722e-06
324.0,83,5.297194637630722e-06
340.0,82,5.233373015490593e-06
310.0,82,5.233373015490593e-06
330.0,82,5.233373015490593e-06
312.0,80,5.105729771210334e-06
314.0,79,5.041908149070205e-06
341.0,79,5.041908149070205e-06
325.0,78,4.978086526930076e-06
335.0,78,4.978086526930076e-06
327.0,77,4.914264904789947e-06
319.0,76,4.850443282649818e-06
338.0,75,4.786621660509689e-06
328.0,75,4.786621660509689e-06
331.0,75,4.786621660509689e-06
343.0,75,4.786621660509689e-06
442.0,74,4.722800038369559e-06
352.0,73,4.65897841622943e-06
316.0,73,4.65897841622943e-06
334.0,73,4.65897841622943e-06
355.0,73,4.65897841622943e-06
348.0,73,4.65897841622943e-06
323.0,72,4.595156794089301e-06
400.0,71,4.5313351719491715e-06
329.0,71,4.5313351719491715e-06
415.0,70,4.467513549809043e-06
317.0,70,4.467513549809043e-06
405.0,70,4.467513549809043e-06
420.0,69,4.403691927668914e-06
342.0,69,4.403691927668914e-06
358.0,69,4.403691927668914e-06
326.0,68,4.339870305528784e-06
333.0,67,4.276048683388655e-06
347.0,66,4.212227061248526e-06
346.0,66,4.212227061248526e-06
344.0,66,4.212227061248526e-06
332.0,66,4.212227061248526e-06
353.0,65,4.148405439108396e-06
322.0,64,4.0845838169682675e-06
339.0,63,4.020762194828139e-06
410.0,63,4.020762194828139e-06
345.0,63,4.020762194828139e-06
412.0,62,3.956940572688009e-06
402.0,62,3.956940572688009e-06
426.0,62,3.956940572688009e-06
357.0,61,3.89311895054788e-06
406.0,59,3.7654757062676217e-06
441.0,58,3.7016540841274924e-06
354.0,58,3.7016540841274924e-06
356.0,58,3.7016540841274924e-06
425.0,58,3.7016540841274924e-06
413.0,57,3.637832461987363e-06
349.0,57,3.637832461987363e-06
428.0,57,3.637832461987363e-06
409.0,57,3.637832461987363e-06
359.0,56,3.574010839847234e-06
440.0,56,3.574010839847234e-06
404.0,56,3.574010839847234e-06
351.0,56,3.574010839847234e-06
414.0,55,3.510189217707105e-06
430.0,53,3.3825459734268466e-06
433.0,52,3.3187243512867173e-06
403.0,52,3.3187243512867173e-06
437.0,52,3.3187243512867173e-06
439.0,51,3.254902729146588e-06
411.0,50,3.191081107006459e-06
419.0,49,3.1272594848663297e-06
427.0,48,3.0634378627262004e-06
421.0,48,3.0634378627262004e-06
422.0,46,2.935794618445942e-06
418.0,45,2.871972996305813e-06
424.0,44,2.808151374165684e-06
408.0,43,2.7443297520255546e-06
407.0,43,2.7443297520255546e-06
438.0,42,2.6805081298854253e-06
423.0,42,2.6805081298854253e-06
416.0,41,2.6166865077452964e-06
401.0,41,2.6166865077452964e-06
435.0,40,2.552864885605167e-06
434.0,40,2.552864885605167e-06
432.0,39,2.489043263465038e-06
431.0,38,2.425221641324909e-06
436.0,33,2.106113530624263e-06
429.0,30,1.9146486642038755e-06
417.0,25,1.5955405535032295e-06
,0,0.0
