origin_airport_id,frequency,relative_frequency
13484,130,5.5307451998449686e-05
11170,130,5.5307451998449686e-05
11085,130,5.5307451998449686e-05
15237,130,5.5307451998449686e-05
13418,129,5.4882010060000075e-05
11441,129,5.4882010060000075e-05
14645,127,5.403112618310085e-05
10608,127,5.403112618310085e-05
14006,126,5.360568424465124e-05
12549,125,5.318024230620162e-05
15045,124,5.275480036775201e-05
11332,124,5.275480036775201e-05
12115,123,5.23293584293024e-05
15582,123,5.23293584293024e-05
14530,122,5.190391649085279e-05
15842,121,5.147847455240317e-05
13862,121,5.147847455240317e-05
15051,121,5.147847455240317e-05
11421,120,5.105303261395356e-05
14051,120,5.105303261395356e-05
13513,119,5.0627590675503946e-05
12177,119,5.0627590675503946e-05
10731,118,5.0202148737054335e-05
15754,117,4.977670679860472e-05
13501,117,4.977670679860472e-05
15171,115,4.8925822921705493e-05
11070,114,4.850038098325588e-05
10298,114,4.850038098325588e-05
10658,113,4.807493904480627e-05
10545,113,4.807493904480627e-05
13348,112,4.764949710635666e-05
14875,112,4.764949710635666e-05
11086,112,4.764949710635666e-05
15994,112,4.764949710635666e-05
12847,111,4.722405516790704e-05
11283,111,4.722405516790704e-05
11082,111,4.722405516790704e-05
14553,111,4.722405516790704e-05
10568,111,4.722405516790704e-05
16311,111,4.722405516790704e-05
10967,110,4.679861322945743e-05
12255,110,4.679861322945743e-05
13439,110,4.679861322945743e-05
12348,109,4.637317129100782e-05
11859,109,4.637317129100782e-05
15570,109,4.637317129100782e-05
12125,108,4.5947729352558206e-05
12207,108,4.5947729352558206e-05
10216,108,4.5947729352558206e-05
13016,108,4.5947729352558206e-05
12263,107,4.552228741410859e-05
13543,107,4.552228741410859e-05
11216,107,4.552228741410859e-05
11041,106,4.5096845475658976e-05
11375,105,4.4671403537209365e-05
10615,105,4.4671403537209365e-05
11092,105,4.4671403537209365e-05
13619,104,4.424596159875975e-05
16267,104,4.424596159875975e-05
10237,103,4.382051966031014e-05
12412,103,4.382051966031014e-05
14539,102,4.3395077721860523e-05
11245,102,4.3395077721860523e-05
10878,102,4.3395077721860523e-05
11197,101,4.296963578341091e-05
12320,101,4.296963578341091e-05
16166,101,4.296963578341091e-05
11531,101,4.296963578341091e-05
10779,100,4.25441938449613e-05
13771,100,4.25441938449613e-05
15129,100,4.25441938449613e-05
15472,100,4.25441938449613e-05
11671,99,4.211875190651169e-05
13618,99,4.211875190651169e-05
14028,99,4.211875190651169e-05
14013,99,4.211875190651169e-05
12494,99,4.211875190651169e-05
15607,98,4.169330996806207e-05
10965,97,4.126786802961246e-05
15210,97,4.126786802961246e-05
15627,96,4.084242609116285e-05
13746,96,4.084242609116285e-05
15454,94,3.9991542214263625e-05
10557,93,3.9566100275814006e-05
15177,93,3.9566100275814006e-05
10409,92,3.9140658337364395e-05
15604,92,3.9140658337364395e-05
12190,92,3.9140658337364395e-05
15584,92,3.9140658337364395e-05
13490,91,3.871521639891478e-05
10361,91,3.871521639891478e-05
10414,90,3.828977446046517e-05
11720,90,3.828977446046517e-05
11525,90,3.828977446046517e-05
16346,90,3.828977446046517e-05
15483,90,3.828977446046517e-05
14745,90,3.828977446046517e-05
11522,89,3.7864332522015553e-05
15868,89,3.7864332522015553e-05
16171,88,3.743889058356594e-05
13900,88,3.743889058356594e-05
11684,88,3.743889058356594e-05
12390,88,3.743889058356594e-05
10338,87,3.701344864511633e-05
13809,87,3.701344864511633e-05
10448,87,3.701344864511633e-05
10815,87,3.701344864511633e-05
14648,87,3.701344864511633e-05
11160,87,3.701344864511633e-05
11453,87,3.701344864511633e-05
13714,86,3.658800670666672e-05
11730,86,3.658800670666672e-05
15532,86,3.658800670666672e-05
10954,86,3.658800670666672e-05
10042,85,3.616256476821711e-05
11879,85,3.616256476821711e-05
13788,84,3.573712282976749e-05
15052,84,3.573712282976749e-05
15125,82,3.4886238952868266e-05
11675,82,3.4886238952868266e-05
13731,81,3.4460797014418655e-05
15232,81,3.4460797014418655e-05
13200,80,3.403535507596904e-05
15163,80,3.403535507596904e-05
13535,80,3.403535507596904e-05
14656,80,3.403535507596904e-05
13182,79,3.3609913137519425e-05
14812,79,3.3609913137519425e-05
15127,79,3.3609913137519425e-05
12849,79,3.3609913137519425e-05
14239,78,3.318447119906981e-05
14270,77,3.27590292606202e-05
14898,77,3.27590292606202e-05
11036,76,3.233358732217059e-05
14551,76,3.233358732217059e-05
10148,75,3.190814538372097e-05
10817,75,3.190814538372097e-05
13692,75,3.190814538372097e-05
14186,75,3.190814538372097e-05
10630,75,3.190814538372097e-05
12455,74,3.148270344527136e-05
12149,74,3.148270344527136e-05
15138,73,3.105726150682175e-05
10033,73,3.105726150682175e-05
10617,73,3.105726150682175e-05
10872,73,3.105726150682175e-05
11908,73,3.105726150682175e-05
10275,72,3.063181956837214e-05
13532,72,3.063181956837214e-05
15599,72,3.063181956837214e-05
11487,71,3.0206377629922522e-05
11813,70,2.978093569147291e-05
10778,70,2.978093569147291e-05
10790,70,2.978093569147291e-05
14884,69,2.9355493753023296e-05
12141,69,2.9355493753023296e-05
12436,69,2.9355493753023296e-05
14733,68,2.8930051814573685e-05
16668,68,2.8930051814573685e-05
11479,68,2.8930051814573685e-05
10535,68,2.8930051814573685e-05
11030,68,2.8930051814573685e-05
15458,67,2.850460987612407e-05
10933,67,2.850460987612407e-05
14458,67,2.850460987612407e-05
14943,67,2.850460987612407e-05
13947,67,2.850460987612407e-05
15643,67,2.850460987612407e-05
11002,66,2.8079167937674458e-05
15325,66,2.8079167937674458e-05
10923,66,2.8079167937674458e-05
13564,65,2.7653725999224843e-05
12786,65,2.7653725999224843e-05
16340,64,2.7228284060775232e-05
15731,64,2.7228284060775232e-05
15030,64,2.7228284060775232e-05
11098,64,2.7228284060775232e-05
15115,64,2.7228284060775232e-05
13176,63,2.680284212232562e-05
13628,63,2.680284212232562e-05
14451,63,2.680284212232562e-05
14855,63,2.680284212232562e-05
13629,63,2.680284212232562e-05
11299,62,2.6377400183876005e-05
11058,62,2.6377400183876005e-05
12627,62,2.6377400183876005e-05
14992,62,2.6377400183876005e-05
14182,62,2.6377400183876005e-05
12375,62,2.6377400183876005e-05
11180,61,2.5951958245426394e-05
11430,61,2.5951958245426394e-05
14967,61,2.5951958245426394e-05
11495,61,2.5951958245426394e-05
15525,61,2.5951958245426394e-05
16782,61,2.5951958245426394e-05
16647,60,2.552651630697678e-05
12134,60,2.552651630697678e-05
13574,60,2.552651630697678e-05
14945,60,2.552651630697678e-05
12245,60,2.552651630697678e-05
11834,59,2.5101074368527167e-05
12066,59,2.5101074368527167e-05
14470,59,2.5101074368527167e-05
10910,59,2.5101074368527167e-05
10040,59,2.5101074368527167e-05
10198,59,2.5101074368527167e-05
13984,59,2.5101074368527167e-05
15774,59,2.5101074368527167e-05
16016,59,2.5101074368527167e-05
11816,58,2.4675632430077552e-05
12545,57,2.425019049162794e-05
16322,57,2.425019049162794e-05
14197,57,2.425019049162794e-05
11790,57,2.425019049162794e-05
10982,56,2.382474855317833e-05
10205,54,2.2973864676279103e-05
15260,54,2.2973864676279103e-05
16845,54,2.2973864676279103e-05
15632,54,2.2973864676279103e-05
14488,54,2.2973864676279103e-05
11910,53,2.2548422737829488e-05
15598,53,2.2548422737829488e-05
10670,53,2.2548422737829488e-05
13246,53,2.2548422737829488e-05
16310,53,2.2548422737829488e-05
15422,52,2.2122980799379877e-05
15020,52,2.2122980799379877e-05
16353,52,2.2122980799379877e-05
12185,52,2.2122980799379877e-05
13826,52,2.2122980799379877e-05
12155,51,2.1697538860930262e-05
13507,51,2.1697538860930262e-05
13464,51,2.1697538860930262e-05
11911,50,2.127209692248065e-05
16443,50,2.127209692248065e-05
10324,50,2.127209692248065e-05
11391,50,2.127209692248065e-05
13604,50,2.127209692248065e-05
14535,49,2.0846654984031035e-05
12745,49,2.0846654984031035e-05
12965,49,2.0846654984031035e-05
16058,48,2.0421213045581424e-05
11961,48,2.0421213045581424e-05
14628,48,2.0421213045581424e-05
11456,48,2.0421213045581424e-05
11230,47,1.9995771107131812e-05
12021,47,1.9995771107131812e-05
15346,47,1.9995771107131812e-05
10478,46,1.9570329168682197e-05
14295,46,1.9570329168682197e-05
14577,46,1.9570329168682197e-05
12211,46,1.9570329168682197e-05
10542,46,1.9570329168682197e-05
10857,46,1.9570329168682197e-05
10678,45,1.9144887230232586e-05
10172,44,1.871944529178297e-05
14991,44,1.871944529178297e-05
13672,44,1.871944529178297e-05
13655,44,1.871944529178297e-05
12228,43,1.829400335333336e-05
14572,43,1.829400335333336e-05
11418,43,1.829400335333336e-05
15700,43,1.829400335333336e-05
14792,43,1.829400335333336e-05
10503,42,1.7868561414883745e-05
15589,42,1.7868561414883745e-05
13151,42,1.7868561414883745e-05
11345,41,1.7443119476434133e-05
16498,41,1.7443119476434133e-05
15843,41,1.7443119476434133e-05
11223,41,1.7443119476434133e-05
12987,41,1.7443119476434133e-05
12067,40,1.701767753798452e-05
11732,40,1.701767753798452e-05
14561,40,1.701767753798452e-05
10371,40,1.701767753798452e-05
12916,40,1.701767753798452e-05
12876,40,1.701767753798452e-05
11063,39,1.6592235599534907e-05
15277,39,1.6592235599534907e-05
12297,39,1.6592235599534907e-05
14255,39,1.6592235599534907e-05
11842,39,1.6592235599534907e-05
14672,39,1.6592235599534907e-05
15917,38,1.6166793661085295e-05
12789,38,1.6166793661085295e-05
13297,38,1.6166793661085295e-05
10730,38,1.6166793661085295e-05
10016,38,1.6166793661085295e-05
10579,37,1.574135172263568e-05
11388,37,1.574135172263568e-05
10556,37,1.574135172263568e-05
11724,37,1.574135172263568e-05
14250,37,1.574135172263568e-05
11295,36,1.531590978418607e-05
11559,36,1.531590978418607e-05
16083,36,1.531590978418607e-05
15339,36,1.531590978418607e-05
11317,36,1.531590978418607e-05
16525,35,1.4890467845736455e-05
12583,35,1.4890467845736455e-05
10380,34,1.4465025907286842e-05
12681,34,1.4465025907286842e-05
11401,34,1.4465025907286842e-05
15444,34,1.4465025907286842e-05
12685,34,1.4465025907286842e-05
16162,34,1.4465025907286842e-05
12054,33,1.4039583968837229e-05
15656,33,1.4039583968837229e-05
14115,33,1.4039583968837229e-05
12147,33,1.4039583968837229e-05
13115,33,1.4039583968837229e-05
13966,33,1.4039583968837229e-05
15086,33,1.4039583968837229e-05
13087,32,1.3614142030387616e-05
10039,32,1.3614142030387616e-05
16604,32,1.3614142030387616e-05
12001,32,1.3614142030387616e-05
11282,32,1.3614142030387616e-05
16540,31,1.3188700091938003e-05
15856,31,1.3188700091938003e-05
15054,31,1.3188700091938003e-05
12388,31,1.3188700091938003e-05
11493,31,1.3188700091938003e-05
15363,30,1.276325815348839e-05
14682,30,1.276325815348839e-05
12944,30,1.276325815348839e-05
11885,30,1.276325815348839e-05
14091,30,1.276325815348839e-05
13935,29,1.2337816215038776e-05
15846,29,1.2337816215038776e-05
15144,29,1.2337816215038776e-05
16254,29,1.2337816215038776e-05
11108,28,1.1912374276589165e-05
11517,28,1.1912374276589165e-05
12882,28,1.1912374276589165e-05
12983,28,1.1912374276589165e-05
13536,27,1.1486932338139552e-05
13255,27,1.1486932338139552e-05
15897,27,1.1486932338139552e-05
16815,27,1.1486932338139552e-05
14236,27,1.1486932338139552e-05
15057,27,1.1486932338139552e-05
10009,27,1.1486932338139552e-05
13055,27,1.1486932338139552e-05
16253,27,1.1486932338139552e-05
15427,26,1.1061490399689938e-05
10750,26,1.1061490399689938e-05
11825,26,1.1061490399689938e-05
13570,26,1.1061490399689938e-05
11899,26,1.1061490399689938e-05
11756,26,1.1061490399689938e-05
15779,26,1.1061490399689938e-05
16286,26,1.1061490399689938e-05
11431,26,1.1061490399689938e-05
13856,26,1.1061490399689938e-05
13957,25,1.0636048461240325e-05
12591,25,1.0636048461240325e-05
11000,25,1.0636048461240325e-05
16261,25,1.0636048461240325e-05
13072,25,1.0636048461240325e-05
11165,25,1.0636048461240325e-05
15063,25,1.0636048461240325e-05
14168,24,1.0210606522790712e-05
13674,24,1.0210606522790712e-05
13505,24,1.0210606522790712e-05
14721,24,1.0210606522790712e-05
15881,24,1.0210606522790712e-05
14664,24,1.0210606522790712e-05
10916,23,9.785164584341099e-06
10504,23,9.785164584341099e-06
10697,23,9.785164584341099e-06
14412,23,9.785164584341099e-06
15645,23,9.785164584341099e-06
12108,23,9.785164584341099e-06
11351,23,9.785164584341099e-06
10006,23,9.785164584341099e-06
13700,23,9.785164584341099e-06
13682,22,9.359722645891485e-06
11106,22,9.359722645891485e-06
12136,22,9.359722645891485e-06
10085,22,9.359722645891485e-06
11592,22,9.359722645891485e-06
13958,22,9.359722645891485e-06
13599,22,9.359722645891485e-06
16479,22,9.359722645891485e-06
10347,22,9.359722645891485e-06
11015,22,9.359722645891485e-06
13681,22,9.359722645891485e-06
16211,21,8.934280707441872e-06
11510,21,8.934280707441872e-06
16339,21,8.934280707441872e-06
16869,21,8.934280707441872e-06
13028,21,8.934280707441872e-06
14996,21,8.934280707441872e-06
14037,21,8.934280707441872e-06
11061,20,8.50883876899226e-06
15910,20,8.50883876899226e-06
14332,20,8.50883876899226e-06
10470,20,8.50883876899226e-06
15090,20,8.50883876899226e-06
13125,20,8.50883876899226e-06
15081,20,8.50883876899226e-06
11218,20,8.50883876899226e-06
11458,20,8.50883876899226e-06
15534,20,8.50883876899226e-06
10310,20,8.50883876899226e-06
13307,19,8.083396830542648e-06
10929,19,8.083396830542648e-06
10015,19,8.083396830542648e-06
13493,19,8.083396830542648e-06
15999,19,8.083396830542648e-06
15383,19,8.083396830542648e-06
15872,19,8.083396830542648e-06
16007,18,7.657954892093034e-06
14258,18,7.657954892093034e-06
16611,18,7.657954892093034e-06
13954,18,7.657954892093034e-06
16156,18,7.657954892093034e-06
16835,18,7.657954892093034e-06
11714,18,7.657954892093034e-06
11327,18,7.657954892093034e-06
11564,18,7.657954892093034e-06
15154,18,7.657954892093034e-06
15707,18,7.657954892093034e-06
11702,18,7.657954892093034e-06
11513,18,7.657954892093034e-06
14889,18,7.657954892093034e-06
13145,17,7.232512953643421e-06
14313,17,7.232512953643421e-06
14435,17,7.232512953643421e-06
16719,17,7.232512953643421e-06
15053,17,7.232512953643421e-06
16634,17,7.232512953643421e-06
13472,17,7.232512953643421e-06
16584,17,7.232512953643421e-06
14789,17,7.232512953643421e-06
14767,17,7.232512953643421e-06
12895,17,7.232512953643421e-06
16542,17,7.232512953643421e-06
13772,17,7.232512953643421e-06
14044,17,7.232512953643421e-06
14132,17,7.232512953643421e-06
14166,17,7.232512953643421e-06
12187,16,6.807071015193808e-06
12886,16,6.807071015193808e-06
11856,16,6.807071015193808e-06
13988,16,6.807071015193808e-06
14938,16,6.807071015193808e-06
14196,16,6.807071015193808e-06
13685,16,6.807071015193808e-06
13689,16,6.807071015193808e-06
11225,16,6.807071015193808e-06
14089,16,6.807071015193808e-06
14695,16,6.807071015193808e-06
13525,16,6.807071015193808e-06
11089,16,6.807071015193808e-06
15508,16,6.807071015193808e-06
10511,16,6.807071015193808e-06
16076,16,6.807071015193808e-06
15256,16,6.807071015193808e-06
10300,16,6.807071015193808e-06
16770,15,6.381629076744195e-06
10224,15,6.381629076744195e-06
16022,15,6.381629076744195e-06
13616,15,6.381629076744195e-06
15708,15,6.381629076744195e-06
12274,15,6.381629076744195e-06
11681,15,6.381629076744195e-06
16619,15,6.381629076744195e-06
16186,15,6.381629076744195e-06
16050,15,6.381629076744195e-06
16454,15,6.381629076744195e-06
15228,15,6.381629076744195e-06
11450,15,6.381629076744195e-06
15130,15,6.381629076744195e-06
11994,15,6.381629076744195e-06
15069,15,6.381629076744195e-06
11945,15,6.381629076744195e-06
16570,14,5.956187138294582e-06
16725,14,5.956187138294582e-06
16599,14,5.956187138294582e-06
14803,14,5.956187138294582e-06
11344,14,5.956187138294582e-06
16603,14,5.956187138294582e-06
16191,14,5.956187138294582e-06
13736,14,5.956187138294582e-06
15417,14,5.956187138294582e-06
14749,14,5.956187138294582e-06
12947,14,5.956187138294582e-06
15825,14,5.956187138294582e-06
16523,14,5.956187138294582e-06
16334,14,5.956187138294582e-06
13359,14,5.956187138294582e-06
15906,14,5.956187138294582e-06
16651,14,5.956187138294582e-06
11938,14,5.956187138294582e-06
13008,14,5.956187138294582e-06
12247,13,5.530745199844969e-06
16588,13,5.530745199844969e-06
13192,13,5.530745199844969e-06
13860,13,5.530745199844969e-06
14034,13,5.530745199844969e-06
13051,13,5.530745199844969e-06
15610,13,5.530745199844969e-06
11627,13,5.530745199844969e-06
15273,13,5.530745199844969e-06
14766,13,5.530745199844969e-06
16273,13,5.530745199844969e-06
10017,13,5.530745199844969e-06
16429,13,5.530745199844969e-06
14769,13,5.530745199844969e-06
16593,13,5.530745199844969e-06
10770,13,5.530745199844969e-06
16837,13,5.530745199844969e-06
14065,13,5.530745199844969e-06
14670,12,5.105303261395356e-06
10063,12,5.105303261395356e-06
10419,12,5.105303261395356e-06
10065,12,5.105303261395356e-06
14431,12,5.105303261395356e-06
11883,12,5.105303261395356e-06
16829,12,5.105303261395356e-06
10317,12,5.105303261395356e-06
10076,12,5.105303261395356e-06
16478,12,5.105303261395356e-06
11348,12,5.105303261395356e-06
15879,12,5.105303261395356e-06
13841,12,5.105303261395356e-06
16141,12,5.105303261395356e-06
12122,12,5.105303261395356e-06
11966,12,5.105303261395356e-06
14818,12,5.105303261395356e-06
15481,12,5.105303261395356e-06
10856,12,5.105303261395356e-06
15248,12,5.105303261395356e-06
14751,12,5.105303261395356e-06
12163,12,5.105303261395356e-06
12587,12,5.105303261395356e-06
13756,12,5.105303261395356e-06
13483,12,5.105303261395356e-06
16546,11,4.679861322945743e-06
13888,11,4.679861322945743e-06
14965,11,4.679861322945743e-06
11387,11,4.679861322945743e-06
10014,11,4.679861322945743e-06
13221,11,4.679861322945743e-06
10886,11,4.679861322945743e-06
12661,11,4.679861322945743e-06
14639,11,4.679861322945743e-06
10927,11,4.679861322945743e-06
12922,11,4.679861322945743e-06
10762,11,4.679861322945743e-06
10838,11,4.679861322945743e-06
12571,11,4.679861322945743e-06
14630,11,4.679861322945743e-06
16720,10,4.25441938449613e-06
14778,10,4.25441938449613e-06
16021,10,4.25441938449613e-06
14754,10,4.25441938449613e-06
12774,10,4.25441938449613e-06
10945,10,4.25441938449613e-06
13791,10,4.25441938449613e-06
13853,10,4.25441938449613e-06
12133,10,4.25441938449613e-06
13884,10,4.25441938449613e-06
15882,10,4.25441938449613e-06
16095,10,4.25441938449613e-06
12933,10,4.25441938449613e-06
14601,10,4.25441938449613e-06
12546,10,4.25441938449613e-06
15254,10,4.25441938449613e-06
12712,10,4.25441938449613e-06
15498,10,4.25441938449613e-06
10463,10,4.25441938449613e-06
14475,10,4.25441938449613e-06
10673,10,4.25441938449613e-06
15326,10,4.25441938449613e-06
10669,10,4.25441938449613e-06
14453,10,4.25441938449613e-06
13537,10,4.25441938449613e-06
11636,9,3.828977446046517e-06
11219,9,3.828977446046517e-06
11410,9,3.828977446046517e-06
14009,9,3.828977446046517e-06
16609,9,3.828977446046517e-06
15530,9,3.828977446046517e-06
13658,9,3.828977446046517e-06
16526,9,3.828977446046517e-06
14101,9,3.828977446046517e-06
10591,9,3.828977446046517e-06
10436,9,3.828977446046517e-06
13614,9,3.828977446046517e-06
12684,9,3.828977446046517e-06
12287,9,3.828977446046517e-06
11862,9,3.828977446046517e-06
13143,9,3.828977446046517e-06
13940,9,3.828977446046517e-06
13865,9,3.828977446046517e-06
14713,9,3.828977446046517e-06
13491,9,3.828977446046517e-06
10623,9,3.828977446046517e-06
15620,9,3.828977446046517e-06
12845,9,3.828977446046517e-06
10993,9,3.828977446046517e-06
16801,9,3.828977446046517e-06
14781,9,3.828977446046517e-06
10986,9,3.828977446046517e-06
11659,9,3.828977446046517e-06
12599,9,3.828977446046517e-06
14618,9,3.828977446046517e-06
13015,9,3.828977446046517e-06
10476,9,3.828977446046517e-06
10958,9,3.828977446046517e-06
15434,9,3.828977446046517e-06
13226,8,3.403535507596904e-06
11099,8,3.403535507596904e-06
12690,8,3.403535507596904e-06
11650,8,3.403535507596904e-06
15220,8,3.403535507596904e-06
10569,8,3.403535507596904e-06
12726,8,3.403535507596904e-06
11773,8,3.403535507596904e-06
10386,8,3.403535507596904e-06
13424,8,3.403535507596904e-06
13432,8,3.403535507596904e-06
14744,8,3.403535507596904e-06
12883,8,3.403535507596904e-06
16290,8,3.403535507596904e-06
10439,8,3.403535507596904e-06
11035,8,3.403535507596904e-06
13453,8,3.403535507596904e-06
11820,8,3.403535507596904e-06
13732,8,3.403535507596904e-06
14185,8,3.403535507596904e-06
15351,8,3.403535507596904e-06
12509,8,3.403535507596904e-06
15343,8,3.403535507596904e-06
12955,8,3.403535507596904e-06
16208,8,3.403535507596904e-06
15183,8,3.403535507596904e-06
10999,8,3.403535507596904e-06
15271,8,3.403535507596904e-06
10010,8,3.403535507596904e-06
10043,7,2.978093569147291e-06
14922,7,2.978093569147291e-06
12576,7,2.978093569147291e-06
16817,7,2.978093569147291e-06
15838,7,2.978093569147291e-06
14993,7,2.978093569147291e-06
12798,7,2.978093569147291e-06
12078,7,2.978093569147291e-06
15106,7,2.978093569147291e-06
12028,7,2.978093569147291e-06
15108,7,2.978093569147291e-06
16821,7,2.978093569147291e-06
11276,7,2.978093569147291e-06
14961,7,2.978093569147291e-06
12642,7,2.978093569147291e-06
10385,7,2.978093569147291e-06
12193,7,2.978093569147291e-06
13870,7,2.978093569147291e-06
16581,7,2.978093569147291e-06
13868,7,2.978093569147291e-06
16580,7,2.978093569147291e-06
12079,7,2.978093569147291e-06
14447,7,2.978093569147291e-06
16179,7,2.978093569147291e-06
16614,7,2.978093569147291e-06
14430,7,2.978093569147291e-06
10088,7,2.978093569147291e-06
14318,7,2.978093569147291e-06
16682,7,2.978093569147291e-06
13899,7,2.978093569147291e-06
16136,7,2.978093569147291e-06
13450,7,2.978093569147291e-06
15625,7,2.978093569147291e-06
13765,7,2.978093569147291e-06
15860,7,2.978093569147291e-06
10746,7,2.978093569147291e-06
15440,7,2.978093569147291e-06
11784,7,2.978093569147291e-06
16278,7,2.978093569147291e-06
15310,7,2.978093569147291e-06
13077,7,2.978093569147291e-06
12070,7,2.978093569147291e-06
12394,6,2.552651630697678e-06
15714,6,2.552651630697678e-06
15650,6,2.552651630697678e-06
15649,6,2.552651630697678e-06
12337,6,2.552651630697678e-06
10427,6,2.552651630697678e-06
15550,6,2.552651630697678e-06
10348,6,2.552651630697678e-06
12739,6,2.552651630697678e-06
12307,6,2.552651630697678e-06
12306,6,2.552651630697678e-06
13152,6,2.552651630697678e-06
16665,6,2.552651630697678e-06
16663,6,2.552651630697678e-06
12216,6,2.552651630697678e-06
12697,6,2.552651630697678e-06
16643,6,2.552651630697678e-06
13301,6,2.552651630697678e-06
12080,6,2.552651630697678e-06
12863,6,2.552651630697678e-06
13506,6,2.552651630697678e-06
11954,6,2.552651630697678e-06
13559,6,2.552651630697678e-06
11824,6,2.552651630697678e-06
13762,6,2.552651630697678e-06
16520,6,2.552651630697678e-06
16503,6,2.552651630697678e-06
16825,6,2.552651630697678e-06
16442,6,2.552651630697678e-06
16441,6,2.552651630697678e-06
13949,6,2.552651630697678e-06
16326,6,2.552651630697678e-06
14174,6,2.552651630697678e-06
14212,6,2.552651630697678e-06
10047,6,2.552651630697678e-06
10050,6,2.552651630697678e-06
12474,6,2.552651630697678e-06
14408,6,2.552651630697678e-06
14465,6,2.552651630697678e-06
16175,6,2.552651630697678e-06
11204,6,2.552651630697678e-06
16158,6,2.552651630697678e-06
14631,6,2.552651630697678e-06
12716,6,2.552651630697678e-06
11135,6,2.552651630697678e-06
14706,6,2.552651630697678e-06
14785,6,2.552651630697678e-06
13009,6,2.552651630697678e-06
11024,6,2.552651630697678e-06
14900,6,2.552651630697678e-06
10900,6,2.552651630697678e-06
16774,6,2.552651630697678e-06
15011,6,2.552651630697678e-06
13046,6,2.552651630697678e-06
10782,6,2.552651630697678e-06
10710,6,2.552651630697678e-06
15203,6,2.552651630697678e-06
11538,5,2.127209692248065e-06
12131,5,2.127209692248065e-06
11234,5,2.127209692248065e-06
13338,5,2.127209692248065e-06
14921,5,2.127209692248065e-06
13287,5,2.127209692248065e-06
11700,5,2.127209692248065e-06
13261,5,2.127209692248065e-06
10884,5,2.127209692248065e-06
15778,5,2.127209692248065e-06
16074,5,2.127209692248065e-06
16654,5,2.127209692248065e-06
12516,5,2.127209692248065e-06
13854,5,2.127209692248065e-06
12832,5,2.127209692248065e-06
16655,5,2.127209692248065e-06
14972,5,2.127209692248065e-06
11434,5,2.127209692248065e-06
11576,5,2.127209692248065e-06
13195,5,2.127209692248065e-06
11582,5,2.127209692248065e-06
13047,5,2.127209692248065e-06
16051,5,2.127209692248065e-06
10344,5,2.127209692248065e-06
15606,5,2.127209692248065e-06
10374,5,2.127209692248065e-06
10400,5,2.127209692248065e-06
13998,5,2.127209692248065e-06
11655,5,2.127209692248065e-06
13117,5,2.127209692248065e-06
14623,5,2.127209692248065e-06
16696,5,2.127209692248065e-06
11034,5,2.127209692248065e-06
13763,5,2.127209692248065e-06
10465,5,2.127209692248065e-06
15631,5,2.127209692248065e-06
16036,5,2.127209692248065e-06
10572,5,2.127209692248065e-06
13728,5,2.127209692248065e-06
12344,5,2.127209692248065e-06
10480,5,2.127209692248065e-06
16543,5,2.127209692248065e-06
12595,5,2.127209692248065e-06
15676,5,2.127209692248065e-06
15688,5,2.127209692248065e-06
15344,5,2.127209692248065e-06
11656,5,2.127209692248065e-06
14545,5,2.127209692248065e-06
15335,5,2.127209692248065e-06
13671,5,2.127209692248065e-06
10008,5,2.127209692248065e-06
10255,5,2.127209692248065e-06
15211,5,2.127209692248065e-06
11904,5,2.127209692248065e-06
16422,5,2.127209692248065e-06
14400,5,2.127209692248065e-06
13592,5,2.127209692248065e-06
12993,5,2.127209692248065e-06
16250,5,2.127209692248065e-06
16601,5,2.127209692248065e-06
11993,5,2.127209692248065e-06
16106,5,2.127209692248065e-06
11526,5,2.127209692248065e-06
14845,5,2.127209692248065e-06
16096,5,2.127209692248065e-06
12029,5,2.127209692248065e-06
15973,5,2.127209692248065e-06
12647,5,2.127209692248065e-06
10947,5,2.127209692248065e-06
12039,5,2.127209692248065e-06
12064,5,2.127209692248065e-06
13397,5,2.127209692248065e-06
10100,4,1.701767753798452e-06
11811,4,1.701767753798452e-06
11668,4,1.701767753798452e-06
10633,4,1.701767753798452e-06
13573,4,1.701767753798452e-06
14750,4,1.701767753798452e-06
11518,4,1.701767753798452e-06
10112,4,1.701767753798452e-06
15410,4,1.701767753798452e-06
16582,4,1.701767753798452e-06
16618,4,1.701767753798452e-06
14673,4,1.701767753798452e-06
12130,4,1.701767753798452e-06
11161,4,1.701767753798452e-06
14646,4,1.701767753798452e-06
15972,4,1.701767753798452e-06
15221,4,1.701767753798452e-06
13304,4,1.701767753798452e-06
11685,4,1.701767753798452e-06
13926,4,1.701767753798452e-06
12414,4,1.701767753798452e-06
12484,4,1.701767753798452e-06
12154,4,1.701767753798452e-06
10494,4,1.701767753798452e-06
15382,4,1.701767753798452e-06
13273,4,1.701767753798452e-06
16023,4,1.701767753798452e-06
16256,4,1.701767753798452e-06
15659,4,1.701767753798452e-06
16120,4,1.701767753798452e-06
14686,4,1.701767753798452e-06
11971,4,1.701767753798452e-06
16061,4,1.701767753798452e-06
16553,4,1.701767753798452e-06
13081,4,1.701767753798452e-06
15971,4,1.701767753798452e-06
14206,4,1.701767753798452e-06
13239,4,1.701767753798452e-06
11992,4,1.701767753798452e-06
16795,4,1.701767753798452e-06
13697,4,1.701767753798452e-06
15950,4,1.701767753798452e-06
13217,4,1.701767753798452e-06
12068,4,1.701767753798452e-06
12236,4,1.701767753798452e-06
13446,4,1.701767753798452e-06
